KEY_CODE,T000609001,T000609002,T000609003,T000609004
533900543,19,7,12,7
533900551,2,1,1,1
533900553,11,7,4,5
533900582,8,5,3,2
533900591,31,17,14,14
533900593,1,0,1,1
533900622,17,8,9,7
533900624,23,10,13,6
533900633,79,40,39,21
533900651,6,3,3,2
533900654,8,4,4,3
533900694,166,85,81,51
533900731,26,13,13,8
533900733,32,16,16,13
533900734,25,11,14,8
533900761,4,2,2,2
533900764,1,1,0,1
533900792,28,17,11,9
533900832,70,30,40,22
533900902,6,5,1,3
533900933,56,26,30,13
533901001,906,466,440,316
533901002,154,71,83,62
533901003,1345,644,701,474
533901004,272,132,140,102
533901011,1147,574,573,433
533901012,1399,710,689,509
533901013,1137,563,574,433
533901014,1590,796,794,601
533901021,1523,779,744,555
533901022,343,175,168,123
533901023,689,341,348,264
533901024,218,109,109,69
533901031,52,26,26,14
533901032,16,6,10,5
533901034,11,6,5,3
533901041,12,7,5,4
533901042,125,61,64,34
533901043,117,52,65,31
533901044,18,7,11,3
533901052,48,21,27,15
533901054,51,26,25,15
533901061,59,27,32,15
533901062,91,45,46,26
533901063,41,15,26,11
533901064,69,37,32,19
533901071,60,28,32,21
533901072,62,34,28,22
533901073,8,3,5,3
533901081,271,138,133,96
533901082,301,144,157,100
533901083,200,115,85,99
533901084,851,426,425,293
533901091,15,5,10,5
533901092,81,36,45,23
533901094,97,53,44,29
533901101,385,188,197,128
533901102,737,357,380,277
533901103,638,312,326,236
533901104,1333,649,684,500
533901111,1092,525,567,471
533901112,1178,596,582,541
533901113,957,473,484,388
533901114,409,197,212,162
533901121,216,120,96,97
533901122,21,10,11,7
533901123,433,205,228,172
533901124,2,1,1,2
533901133,20,11,9,6
533901134,61,28,33,17
533901141,1,1,0,1
533901142,58,28,30,14
533901151,14,7,7,3
533901152,51,19,32,13
533901161,170,56,114,20
533901162,57,30,27,13
533901164,15,7,8,6
533901172,119,80,39,5
533901173,161,83,78,52
533901181,318,133,185,70
533901182,1477,791,686,582
533901183,291,141,150,91
533901184,685,347,338,246
533901192,29,12,17,10
533901193,25,12,13,6
533901201,277,143,134,115
533901202,83,47,36,32
533901221,444,222,222,156
533901223,21,12,9,7
533901224,11,6,5,6
533901231,9,4,5,3
533901232,117,50,67,42
533901234,1,1,0,1
533901241,3,2,1,1
533901243,147,79,68,42
533901253,79,14,65,1
533901262,82,40,42,25
533901263,57,24,33,17
533901264,216,107,109,62
533901271,60,29,31,17
533901272,295,144,151,109
533901274,829,415,414,315
533901281,2054,1002,1052,707
533901282,66,32,34,24
533901283,2205,1015,1190,693
533901284,453,223,230,139
533901291,4,1,3,2
533901292,264,143,121,81
533901294,41,16,25,12
533901322,3,1,2,1
533901323,148,67,81,55
533901324,281,133,148,117
533901333,6,4,2,2
533901334,206,61,145,29
533901341,101,65,36,16
533901343,378,189,189,141
533901344,569,290,279,202
533901351,94,26,68,14
533901352,17,7,10,5
533901353,662,330,332,215
533901361,88,45,43,24
533901362,39,22,17,13
533901363,75,41,34,26
533901364,520,264,256,170
533901371,27,14,13,10
533901372,210,99,111,68
533901373,1272,641,631,441
533901374,1778,881,897,637
533901381,862,452,410,353
533901382,1022,519,503,400
533901383,1870,942,928,781
533901384,1673,816,857,698
533901391,142,76,66,55
533901392,249,129,120,91
533901393,155,76,79,59
533901394,953,514,439,358
533901421,123,60,63,45
533901422,8,5,3,4
533901423,33,18,15,10
533901432,748,371,377,257
533901433,264,133,131,89
533901434,1151,597,554,468
533901441,2067,1018,1049,793
533901442,2470,1228,1242,962
533901443,2685,1344,1341,1069
533901444,1967,960,1007,882
533901451,2435,1217,1218,963
533901452,1749,859,890,701
533901453,2160,1127,1033,968
533901454,1115,595,520,456
533901461,1272,649,623,457
533901462,1461,741,720,499
533901463,958,495,463,364
533901464,1407,693,714,523
533901471,2169,1094,1075,784
533901472,1787,870,917,763
533901473,1854,901,953,702
533901474,1486,696,790,634
533901481,1461,733,728,693
533901482,1833,882,951,788
533901483,2505,1250,1255,1123
533901484,1272,598,674,539
533901491,533,291,242,234
533901492,388,190,198,139
533901494,3,1,2,1
533901502,13,7,6,6
533901513,81,38,43,31
533901521,76,39,37,22
533901522,55,26,29,15
533901523,72,37,35,22
533901524,80,39,41,24
533901531,404,215,189,135
533901532,1604,799,805,576
533901533,168,85,83,50
533901534,528,271,257,186
533901541,2172,1056,1116,828
533901542,1941,935,1006,782
533901543,2493,1256,1237,955
533901544,1799,917,882,702
533901551,2130,1164,966,981
533901552,176,111,65,113
533901553,217,113,104,90
533901554,2,1,1,1
533901561,1278,649,629,537
533901562,1305,644,661,526
533901563,443,234,209,166
533901564,1092,550,542,429
533901571,1458,733,725,542
533901572,1925,943,982,768
533901573,1075,562,513,466
533901574,1097,559,538,399
533901581,1881,934,947,759
533901582,1432,746,686,561
533901583,1251,637,614,499
533901584,1360,713,647,514
533901591,442,234,208,153
533901592,135,63,72,47
533901593,1472,729,743,534
533901594,752,387,365,253
533901601,47,26,21,16
533901602,39,22,17,14
533901603,64,34,30,22
533901604,422,205,217,138
533901611,48,27,21,15
533901613,8,4,4,4
533901621,30,11,19,12
533901622,112,57,55,36
533901623,2,1,1,1
533901624,10,5,5,5
533901631,105,50,55,38
533901632,503,263,240,167
533901633,39,19,20,12
533901634,604,301,303,196
533901641,1765,883,882,617
533901642,1091,629,462,495
533901643,1094,559,535,396
533901644,1805,902,903,499
533901651,58,27,31,21
533901652,1104,561,543,353
533901653,1688,937,751,605
533901654,1593,806,787,575
533901661,28,15,13,12
533901662,69,38,31,31
533901663,132,93,39,82
533901664,1372,671,701,505
533901671,1839,946,893,730
533901672,1575,778,797,607
533901673,1581,792,789,614
533901674,1212,578,634,432
533901681,129,62,67,26
533901682,482,231,251,187
533901683,104,51,53,37
533901684,538,274,264,193
533901691,730,375,355,240
533901692,301,143,158,99
533901693,49,26,23,14
533901694,6,4,2,2
533901701,28,12,16,8
533901702,228,113,115,78
533901704,30,16,14,7
533901711,175,83,92,56
533901713,152,72,80,49
533901723,8,4,4,1
533901724,39,19,20,11
533901731,100,54,46,36
533901732,108,54,54,34
533901733,158,83,75,49
533901734,283,147,136,89
533901741,379,188,191,126
533901742,1493,766,727,510
533901743,264,125,139,84
533901744,490,241,249,178
533901751,1097,555,542,372
533901752,800,444,356,323
533901753,228,107,121,66
533901754,445,212,233,149
533901761,1197,609,588,448
533901762,606,311,295,222
533901763,180,89,91,65
533901764,114,56,58,33
533901771,199,100,99,66
533901772,712,351,361,242
533901773,124,61,63,38
533901774,89,43,46,28
533901781,197,101,96,61
533901782,527,258,269,165
533901783,191,91,100,56
533901784,356,180,176,112
533901791,108,56,52,37
533901793,12,7,5,5
533901794,7,3,4,2
533901802,132,71,61,43
533901804,27,14,13,11
533901811,252,109,143,57
533901812,24,12,12,7
533901813,14,7,7,4
533901822,87,21,66,16
533901824,230,143,87,2
533901831,31,14,17,7
533901832,94,47,47,28
533901833,131,67,64,42
533901834,2,1,1,1
533901841,119,62,57,41
533901842,397,184,213,126
533901843,61,33,28,20
533901844,77,40,37,24
533901851,414,203,211,130
533901852,107,57,50,34
533901853,132,66,66,40
533901854,209,100,109,62
533901881,22,13,9,8
533901882,213,110,103,66
533901883,62,30,32,18
533901884,123,63,60,41
533901891,9,5,4,3
533901893,21,13,8,8
533901902,2,1,1,1
533901904,20,11,9,7
533901931,26,12,14,6
533901933,8,3,5,4
533901941,25,10,15,10
533901951,208,116,92,54
533901952,103,47,56,36
533901953,69,45,24,8
533901954,16,7,9,5
533901963,8,6,2,3
533901981,177,86,91,57
533901982,24,13,11,4
533901983,179,83,96,69
533902003,65,34,31,19
533902004,71,33,38,26
533902012,16,10,6,4
533902013,22,13,9,7
533902014,102,47,55,31
533902023,22,12,10,8
533902024,11,6,5,4
533902031,104,50,54,30
533902032,303,150,153,99
533902033,366,185,181,105
533902034,1209,582,627,410
533902041,2254,1079,1175,829
533902042,2564,1323,1241,1227
533902043,1158,575,583,416
533902044,1873,1006,867,799
533902051,2228,1099,1129,895
533902052,2101,1107,994,828
533902053,2762,1348,1414,1061
533902054,1557,782,775,610
533902061,1615,794,821,627
533902062,2722,1317,1405,1122
533902063,2850,1453,1397,1164
533902064,2601,1318,1283,1134
533902071,2308,1133,1175,1052
533902072,658,337,321,317
533902073,92,50,42,27
533902074,460,213,247,164
533902081,2316,1157,1159,987
533902082,1929,1016,913,766
533902083,1541,807,734,688
533902084,1,0,1,1
533902091,54,29,25,24
533902092,126,74,52,50
533902094,827,459,368,339
533902101,186,90,96,58
533902102,14,6,8,7
533902103,92,50,42,31
533902104,225,137,88,78
533902111,98,47,51,33
533902112,73,33,40,25
533902113,363,243,120,82
533902114,414,204,210,22
533902121,126,65,61,46
533902122,118,60,58,38
533902123,79,37,42,28
533902124,181,92,89,59
533902131,294,142,152,95
533902132,1202,606,596,430
533902133,865,432,433,258
533902134,1738,869,869,585
533902141,1624,797,827,602
533902142,1422,717,705,548
533902143,1420,707,713,544
533902144,163,87,76,55
533902151,3021,1520,1501,1187
533902152,1931,988,943,764
533902153,2036,1021,1015,774
533902154,2265,1164,1101,861
533902161,2937,1457,1480,1120
533902162,2864,1449,1415,1152
533902163,3077,1534,1543,1172
533902164,2636,1327,1309,1022
533902171,609,310,299,243
533902172,1295,679,616,548
533902173,299,155,144,139
533902174,1287,733,554,582
533902181,2466,1301,1165,1118
533902182,797,433,364,377
533902183,2488,1271,1217,982
533902184,1373,771,602,618
533902192,1150,596,554,408
533902193,69,61,8,59
533902201,2,1,1,1
533902202,169,83,86,45
533902203,401,206,195,122
533902204,325,136,189,59
533902211,299,147,152,104
533902212,292,143,149,109
533902213,241,140,101,116
533902214,189,102,87,76
533902221,29,14,15,10
533902222,185,92,93,66
533902223,103,49,54,34
533902224,547,279,268,195
533902231,359,174,185,114
533902232,1204,575,629,408
533902233,694,363,331,249
533902234,2196,1133,1063,790
533902241,710,387,323,283
533902242,115,53,62,46
533902243,1134,581,553,438
533902244,275,136,139,100
533902251,784,392,392,257
533902252,1847,949,898,684
533902253,579,299,280,174
533902254,1793,901,892,663
533902261,1263,628,635,512
533902262,3369,1728,1641,1398
533902263,1344,647,697,482
533902264,800,412,388,324
533902271,2293,1075,1218,927
533902272,1424,742,682,523
533902273,1085,538,547,370
533902274,1694,888,806,664
533902281,2101,1124,977,851
533902282,1559,817,742,645
533902283,2666,1348,1318,1027
533902284,1804,963,841,748
533902291,213,134,79,122
533902293,932,487,445,368
533902294,2,1,1,1
533902301,513,272,241,199
533902302,1564,793,771,790
533902303,1579,809,770,631
533902304,1365,746,619,589
533902311,2836,1524,1312,1577
533902312,646,424,222,297
533902313,2249,1251,998,1199
533902314,975,671,304,603
533902321,390,214,176,163
533902322,646,343,303,280
533902323,689,381,308,338
533902324,566,296,270,229
533902331,1082,588,494,469
533902332,1408,684,724,544
533902333,55,28,27,20
533902334,393,206,187,150
533902341,463,236,227,184
533902342,86,47,39,31
533902343,2,1,1,1
533902344,103,50,53,32
533902351,70,37,33,22
533902352,1051,526,525,389
533902353,254,128,126,85
533902354,48,24,24,16
533902361,828,426,402,321
533902362,1116,581,535,416
533902363,8,2,6,2
533902371,34,14,20,13
533902372,699,517,182,459
533902373,393,192,201,131
533902374,2128,975,1153,987
533902381,1951,991,960,681
533902382,1745,898,847,693
533902383,2177,1139,1038,803
533902384,1683,907,776,602
533902391,4,1,3,4
533902392,151,88,63,63
533902393,114,60,54,48
533902394,314,166,148,109
533902401,1398,771,627,646
533902402,1749,929,820,851
533902403,195,94,101,86
533902404,841,492,349,252
533902411,2695,1452,1243,1303
533902412,2443,1523,920,1604
533902413,2070,1242,828,1223
533902414,2116,1341,775,1491
533902421,1637,1016,621,1012
533902422,446,260,186,230
533902423,1364,835,529,750
533902424,397,243,154,137
533902431,153,99,54,82
533902433,11,5,6,5
533902434,65,30,35,20
533902442,196,98,98,70
533902443,878,442,436,354
533902444,1497,734,763,505
533902451,467,229,238,167
533902452,5,2,3,2
533902453,296,141,155,104
533902454,136,73,63,44
533902461,73,35,38,31
533902462,54,31,23,16
533902463,459,222,237,139
533902464,460,225,235,169
533902471,251,128,123,83
533902472,2696,1351,1345,1123
533902473,242,112,130,98
533902474,491,247,244,175
533902481,1080,555,525,432
533902482,1951,978,973,810
533902483,617,319,298,242
533902484,1352,661,691,518
533902491,1125,592,533,450
533902492,244,130,114,85
533902493,2475,1269,1206,930
533902494,32,19,13,20
533902502,482,269,213,210
533902503,1,0,1,1
533902504,84,40,44,34
533902511,1771,941,830,777
533902512,1768,1046,722,975
533902513,929,452,477,361
533902514,1004,526,478,454
533902521,2817,1444,1373,1375
533902522,1498,796,702,657
533902523,3617,1736,1881,1535
533902524,2528,1268,1260,1077
533902531,21,10,11,9
533902532,487,258,229,159
533902534,72,39,33,22
533902541,2298,1131,1167,824
533902542,813,419,394,299
533902543,2199,1101,1098,864
533902544,585,304,281,207
533902551,612,297,315,215
533902552,505,262,243,169
533902553,856,454,402,310
533902554,112,51,61,36
533902561,222,119,103,71
533902562,423,208,215,125
533902563,49,26,23,24
533902564,99,44,55,32
533902571,554,264,290,160
533902572,352,187,165,136
533902573,136,77,59,41
533902574,9,6,3,5
533902581,584,292,292,208
533902582,287,149,138,112
533902583,90,51,39,31
533902584,535,288,247,188
533902591,2067,1075,992,801
533902592,100,51,49,41
533902593,1195,605,590,462
533902594,33,19,14,20
533902602,91,48,43,29
533902604,50,30,20,19
533902611,4,3,1,1
533902612,802,400,402,295
533902613,108,64,44,36
533902614,748,391,357,290
533902621,2005,988,1017,960
533902622,908,484,424,421
533902623,959,533,426,438
533902624,1197,632,565,468
533902632,5,2,3,1
533902633,765,399,366,299
533902641,396,183,213,130
533902642,2451,1217,1234,942
533902643,782,420,362,288
533902644,2307,1169,1138,986
533902651,1688,811,877,685
533902652,408,184,224,108
533902653,2019,1033,986,859
533902654,1557,795,762,610
533902661,134,70,64,48
533902662,15,8,7,6
533902663,2150,1068,1082,776
533902664,445,208,237,121
533902671,388,190,198,128
533902672,108,56,52,33
533902673,328,156,172,108
533902674,188,94,94,55
533902681,222,107,115,73
533902682,310,156,154,102
533902683,488,251,237,161
533902684,196,104,92,70
533902691,1478,766,712,545
533902692,215,118,97,92
533902693,1025,513,512,361
533902694,772,405,367,292
533902711,15,8,7,6
533902712,26,14,12,9
533902714,28,12,16,7
533902721,90,43,47,25
533902722,1320,673,647,441
533902723,84,49,35,25
533902724,346,176,170,123
533902731,938,484,454,332
533902732,8,3,5,3
533902733,1340,668,672,490
533902734,1485,759,726,631
533902741,2718,1379,1339,1141
533902742,2759,1397,1362,1267
533902743,2697,1382,1315,1174
533902744,2568,1309,1259,1251
533902751,2176,1055,1121,1174
533902752,1460,728,732,618
533902753,2381,1200,1181,1201
533902754,1936,1015,921,792
533902761,2035,1012,1023,790
533902762,225,114,111,104
533902763,729,370,359,277
533902764,91,52,39,39
533902771,201,107,94,68
533902772,87,45,42,31
533902773,94,47,47,28
533902774,510,255,255,182
533902781,493,245,248,169
533902782,65,35,30,23
533902783,1000,525,475,367
533902784,16,8,8,4
533902791,78,40,38,24
533902792,783,410,373,314
533902793,1046,541,505,388
533902794,592,310,282,255
533902812,12,5,7,4
533902814,13,7,6,6
533902821,269,145,124,81
533902822,184,94,90,78
533902823,63,35,28,19
533902824,172,88,84,66
533902831,904,460,444,343
533902832,1149,599,550,509
533902833,362,183,179,128
533902834,796,433,363,358
533902841,2596,1360,1236,1224
533902842,1451,745,706,658
533902843,2601,1291,1310,1063
533902844,445,237,208,158
533902851,924,470,454,521
533902852,362,190,172,184
533902853,409,197,212,174
533902854,796,432,364,321
533902861,13,9,4,4
533902862,19,10,9,6
533902863,413,219,194,168
533902871,21,14,7,8
533902872,809,421,388,307
533902873,520,252,268,159
533902874,801,419,382,319
533902881,419,239,180,193
533902882,106,58,48,32
533902883,439,335,104,326
533902884,399,212,187,150
533902891,921,470,451,338
533902892,116,55,61,39
533902893,689,368,321,269
533902894,95,49,46,38
533902913,113,52,61,41
533902914,20,10,10,6
533902922,114,58,56,44
533902923,116,57,59,40
533902924,474,280,194,158
533902931,949,464,485,320
533902932,568,318,250,252
533902933,41,24,17,16
533902934,262,119,143,92
533902941,700,290,410,346
533902942,82,35,47,31
533902943,336,248,88,66
533902944,83,41,42,29
533902951,93,54,39,51
533902952,757,384,373,298
533902953,148,70,78,43
533902954,448,217,231,161
533902961,1297,628,669,516
533902962,1292,650,642,454
533902963,2484,1231,1253,1044
533902964,2513,1264,1249,1020
533902971,3753,1900,1853,1393
533902972,1982,1163,819,1021
533902973,2395,1259,1136,1085
533902974,2745,1475,1270,1191
533902981,274,156,118,128
533902982,109,54,55,35
533902983,242,139,103,113
533902984,165,83,82,47
533902991,595,320,275,236
533902992,666,354,312,262
533902993,451,229,222,153
533902994,873,432,441,315
533903001,2039,1058,981,804
533903002,3108,1534,1574,1188
533903003,1156,577,579,457
533903004,2579,1289,1290,970
533903011,3112,1571,1541,1194
533903012,3826,1860,1966,1410
533903013,2058,1063,995,783
533903014,2989,1496,1493,1203
533903021,398,182,216,128
533903022,2377,1164,1213,1079
533903023,348,168,180,134
533903024,2633,1273,1360,1052
533903031,2417,1180,1237,943
533903032,2075,1037,1038,801
533903033,2662,1285,1377,1089
533903034,2756,1359,1397,1048
533903041,2419,1156,1263,969
533903042,2953,1456,1497,1276
533903043,3160,1557,1603,1181
533903044,2620,1332,1288,1097
533903051,2666,1319,1347,1218
533903052,2373,1154,1219,1278
533903053,3010,1493,1517,1206
533903054,1239,616,623,539
533903061,2528,1272,1256,1127
533903062,3265,1639,1626,1352
533903063,3583,1750,1833,1512
533903064,3050,1489,1561,1225
533903071,473,228,245,171
533903072,1945,974,971,789
533903073,191,107,84,86
533903074,1374,695,679,569
533903081,3100,1531,1569,1261
533903082,3003,1438,1565,1389
533903083,2447,1137,1310,944
533903084,3778,1857,1921,1896
533903091,3924,1852,2072,1984
533903092,1978,1004,974,891
533903093,2084,1010,1074,1090
533903094,2855,1441,1414,1312
533903101,2642,1302,1340,1030
533903102,1524,775,749,506
533903103,674,346,328,267
533903104,957,478,479,353
533903111,1423,675,748,463
533903112,2881,1407,1474,1073
533903113,309,153,156,97
533903114,2143,1088,1055,849
533903121,1461,711,750,554
533903122,2073,1000,1073,831
533903123,3467,1666,1801,1507
533903124,3852,1857,1995,1756
533903131,3171,1505,1666,1338
533903132,2570,1244,1326,961
533903133,2477,1211,1266,970
533903134,1815,931,884,718
533903141,2271,1114,1157,852
533903142,3358,1604,1754,1285
533903143,1306,674,632,486
533903144,1106,574,532,428
533903151,3555,1831,1724,1455
533903152,2419,1195,1224,1003
533903153,1049,491,558,376
533903154,1617,823,794,694
533903161,2908,1446,1462,1221
533903162,2602,1313,1289,984
533903163,1774,901,873,799
533903164,2754,1390,1364,1030
533903171,2461,1247,1214,964
533903172,1874,997,877,874
533903173,1473,775,698,677
533903174,2156,1057,1099,933
533903181,2678,1311,1367,1167
533903182,3730,1827,1903,1837
533903183,2555,1440,1115,1437
533903184,2553,1328,1225,1234
533903191,3893,1888,2005,2007
533903192,4327,2158,2169,1826
533903193,2324,1136,1188,945
533903194,2025,994,1031,819
533903201,188,93,95,58
533903202,318,162,156,110
533903203,104,53,51,41
533903204,455,236,219,164
533903211,133,69,64,49
533903212,2206,1120,1086,829
533903213,803,390,413,288
533903214,1483,733,750,562
533903221,3074,1472,1602,1161
533903222,3393,1687,1706,1270
533903223,2650,1299,1351,1026
533903224,2305,1142,1163,858
533903231,1998,1022,976,810
533903232,2154,1065,1089,811
533903233,88,48,40,25
533903234,264,123,141,78
533903241,193,93,100,71
533903242,452,199,253,117
533903251,398,205,193,141
533903252,507,245,262,203
533903253,988,451,537,404
533903254,2267,1110,1157,834
533903261,171,79,92,56
533903262,764,386,378,267
533903263,341,167,174,136
533903264,6,3,3,4
533903271,3064,1503,1561,1031
533903272,2565,1267,1298,1004
533903273,541,274,267,202
533903274,2927,1425,1502,1134
533903281,3374,1799,1575,1578
533903282,1200,596,604,457
533903283,1788,852,936,663
533903284,496,242,254,188
533903291,2483,1263,1220,989
533903292,1616,845,771,649
533903293,1644,789,855,641
533903294,1890,925,965,725
533903301,109,86,23,102
533903302,585,333,252,253
533903303,2824,1403,1421,1097
533903304,1861,933,928,671
533903311,2644,1352,1292,1020
533903312,1845,910,935,669
533903313,1780,899,881,716
533903314,237,126,111,91
533903321,1796,916,880,684
533903322,507,262,245,179
533903323,1388,672,716,463
533903324,600,236,364,124
533903331,207,102,105,65
533903332,470,228,242,174
533903333,172,82,90,64
533903334,342,177,165,118
533903341,24,13,11,8
533903342,143,68,75,56
533903343,349,160,189,92
533903344,644,317,327,247
533903351,3021,1507,1514,1211
533903352,2119,1029,1090,805
533903353,1856,910,946,725
533903354,1791,861,930,692
533903361,487,264,223,202
533903362,484,240,244,162
533903363,1422,697,725,505
533903364,1373,682,691,560
533903371,2642,1336,1306,1021
533903372,2121,1045,1076,952
533903373,3821,1903,1918,1739
533903374,2780,1465,1315,1586
533903381,1587,787,800,692
533903382,759,378,381,292
533903383,2703,1350,1353,1172
533903384,160,87,73,66
533903391,533,255,278,201
533903392,1765,886,879,713
533903393,464,219,245,107
533903394,1403,684,719,543
533903401,1866,933,933,675
533903402,1915,982,933,781
533903403,787,413,374,313
533903404,1212,604,608,480
533903411,1574,803,771,654
533903412,1149,581,568,409
533903413,1432,714,718,564
533903414,2524,1270,1254,1078
533903421,476,227,249,182
533903422,95,53,42,33
533903423,696,340,356,233
533903424,176,67,109,48
533903431,428,177,251,51
533903432,537,264,273,194
533903433,109,51,58,39
533903434,579,269,310,182
533903441,504,260,244,211
533903442,1964,977,987,821
533903443,1208,627,581,437
533903444,2425,1153,1272,961
533903451,3082,1515,1567,1088
533903452,2741,1303,1438,1027
533903453,2163,1050,1113,782
533903454,3794,1855,1939,1404
533903461,1316,640,676,442
533903462,496,245,251,185
533903463,1313,675,638,498
533903464,362,184,178,104
533903471,3231,1551,1680,1529
533903472,2343,1184,1159,973
533903473,364,153,211,110
533903474,300,153,147,112
533903481,1760,839,921,777
533903482,993,495,498,409
533903483,185,94,91,71
533903484,179,88,91,61
533903491,191,96,95,65
533903492,860,427,433,331
533903493,55,27,28,18
533903494,764,356,408,239
533903501,172,85,87,58
533903502,412,169,243,118
533903503,604,299,305,247
533903504,394,180,214,131
533903511,1488,731,757,515
533903512,1420,742,678,528
533903513,1786,906,880,632
533903514,1246,617,629,392
533903521,337,152,185,89
533903522,131,61,70,41
533903523,373,185,188,132
533903524,55,26,29,19
533903531,79,38,41,29
533903532,257,134,123,87
533903533,69,35,34,22
533903534,130,71,59,36
533903541,516,223,293,112
533903542,970,455,515,359
533903543,101,45,56,35
533903544,392,175,217,113
533903551,2478,1243,1235,984
533903552,2011,1062,949,811
533903553,439,232,207,178
533903554,177,90,87,70
533903561,2203,1136,1067,810
533903562,1416,750,666,527
533903563,2405,1346,1059,1069
533903564,1653,887,766,702
533903571,809,407,402,293
533903572,297,137,160,107
533903573,1995,1018,977,923
533903574,2143,1084,1059,1156
533903581,109,56,53,44
533903582,293,150,143,102
533903583,1435,738,697,606
533903584,384,202,182,147
533903591,229,117,112,68
533903592,1991,1020,971,902
533903593,306,159,147,108
533903594,1277,633,644,487
533903601,314,159,155,124
533903602,1538,743,795,511
533903603,509,283,226,215
533903604,684,372,312,280
533903611,645,326,319,232
533903612,489,241,248,163
533903613,450,224,226,150
533903614,299,149,150,108
533903621,222,110,112,77
533903622,327,171,156,73
533903623,697,373,324,212
533903624,129,67,62,42
533903631,110,49,61,36
533903632,43,22,21,12
533903633,185,91,94,61
533903634,20,8,12,6
533903641,74,36,38,20
533903642,442,222,220,151
533903643,72,33,39,18
533903644,198,108,90,64
533903651,759,366,393,254
533903652,642,337,305,289
533903653,481,269,212,177
533903654,1328,706,622,565
533903661,1251,632,619,502
533903662,895,453,442,326
533903663,983,500,483,358
533903664,2453,1377,1076,1105
533903671,2113,1108,1005,841
533903672,2539,1309,1230,1330
533903673,2566,1293,1273,1105
533903674,2783,1481,1302,1249
533903681,2117,1074,1043,956
533903682,1219,607,612,443
533903683,919,500,419,405
533903684,115,58,57,40
533903691,385,207,178,140
533903692,3058,1437,1621,1283
533903693,2508,1248,1260,1035
533903694,2812,1360,1452,1109
533903701,740,382,358,330
533903702,990,535,455,392
533903703,447,243,204,194
533903704,684,377,307,292
533903711,1837,932,905,640
533903712,742,390,352,271
533903713,1385,711,674,499
533903714,116,63,53,41
533903721,466,239,227,160
533903722,252,116,136,59
533903723,209,105,104,73
533903724,704,336,368,224
533903731,302,156,146,99
533903732,150,75,75,44
533903733,529,260,269,197
533903734,43,18,25,15
533903741,133,68,65,43
533903742,266,142,124,93
533903743,233,126,107,74
533903744,165,81,84,54
533903751,1524,805,719,564
533903752,1206,622,584,524
533903753,785,404,381,323
533903754,749,374,375,302
533903761,12,5,7,4
533903762,2243,1211,1032,1130
533903764,2366,1188,1178,1066
533903771,3098,1517,1581,1792
533903772,2675,1320,1355,1277
533903773,5938,2915,3023,2820
533903774,2601,1328,1273,1353
533903781,790,416,374,312
533903782,340,187,153,123
533903783,820,410,410,341
