KEY_CODE,MESH1_ID,MESH2_ID,MESH3_ID,MESH4_ID,OBJ_ID
"483955001","4839","55","00","1","1"
"483955002","4839","55","00","2","2"
"483955003","4839","55","00","3","3"
"483955004","4839","55","00","4","4"
"483955011","4839","55","01","1","5"
"483955012","4839","55","01","2","6"
"483955013","4839","55","01","3","7"
"483955014","4839","55","01","4","8"
"483955021","4839","55","02","1","9"
"483955022","4839","55","02","2","10"
"483955023","4839","55","02","3","11"
"483955024","4839","55","02","4","12"
"483955031","4839","55","03","1","13"
"483955032","4839","55","03","2","14"
"483955033","4839","55","03","3","15"
"483955034","4839","55","03","4","16"
"483955041","4839","55","04","1","17"
"483955042","4839","55","04","2","18"
"483955043","4839","55","04","3","19"
"483955044","4839","55","04","4","20"
"483955051","4839","55","05","1","21"
"483955052","4839","55","05","2","22"
"483955053","4839","55","05","3","23"
"483955054","4839","55","05","4","24"
"483955061","4839","55","06","1","25"
"483955062","4839","55","06","2","26"
"483955063","4839","55","06","3","27"
"483955064","4839","55","06","4","28"
"483955071","4839","55","07","1","29"
"483955072","4839","55","07","2","30"
"483955073","4839","55","07","3","31"
"483955074","4839","55","07","4","32"
"483955081","4839","55","08","1","33"
"483955082","4839","55","08","2","34"
"483955083","4839","55","08","3","35"
"483955084","4839","55","08","4","36"
"483955091","4839","55","09","1","37"
"483955092","4839","55","09","2","38"
"483955093","4839","55","09","3","39"
"483955094","4839","55","09","4","40"
"483955101","4839","55","10","1","41"
"483955102","4839","55","10","2","42"
"483955103","4839","55","10","3","43"
"483955104","4839","55","10","4","44"
"483955111","4839","55","11","1","45"
"483955112","4839","55","11","2","46"
"483955113","4839","55","11","3","47"
"483955114","4839","55","11","4","48"
"483955121","4839","55","12","1","49"
"483955122","4839","55","12","2","50"
"483955123","4839","55","12","3","51"
"483955124","4839","55","12","4","52"
"483955131","4839","55","13","1","53"
"483955132","4839","55","13","2","54"
"483955133","4839","55","13","3","55"
"483955134","4839","55","13","4","56"
"483955141","4839","55","14","1","57"
"483955142","4839","55","14","2","58"
"483955143","4839","55","14","3","59"
"483955144","4839","55","14","4","60"
"483955151","4839","55","15","1","61"
"483955152","4839","55","15","2","62"
"483955153","4839","55","15","3","63"
"483955154","4839","55","15","4","64"
"483955161","4839","55","16","1","65"
"483955162","4839","55","16","2","66"
"483955163","4839","55","16","3","67"
"483955164","4839","55","16","4","68"
"483955171","4839","55","17","1","69"
"483955172","4839","55","17","2","70"
"483955173","4839","55","17","3","71"
"483955174","4839","55","17","4","72"
"483955181","4839","55","18","1","73"
"483955182","4839","55","18","2","74"
"483955183","4839","55","18","3","75"
"483955184","4839","55","18","4","76"
"483955191","4839","55","19","1","77"
"483955192","4839","55","19","2","78"
"483955193","4839","55","19","3","79"
"483955194","4839","55","19","4","80"
"483955201","4839","55","20","1","81"
"483955202","4839","55","20","2","82"
"483955203","4839","55","20","3","83"
"483955204","4839","55","20","4","84"
"483955211","4839","55","21","1","85"
"483955212","4839","55","21","2","86"
"483955213","4839","55","21","3","87"
"483955214","4839","55","21","4","88"
"483955221","4839","55","22","1","89"
"483955222","4839","55","22","2","90"
"483955223","4839","55","22","3","91"
"483955224","4839","55","22","4","92"
"483955231","4839","55","23","1","93"
"483955232","4839","55","23","2","94"
"483955233","4839","55","23","3","95"
"483955234","4839","55","23","4","96"
"483955241","4839","55","24","1","97"
"483955242","4839","55","24","2","98"
"483955243","4839","55","24","3","99"
"483955244","4839","55","24","4","100"
"483955251","4839","55","25","1","101"
"483955252","4839","55","25","2","102"
"483955253","4839","55","25","3","103"
"483955254","4839","55","25","4","104"
"483955261","4839","55","26","1","105"
"483955262","4839","55","26","2","106"
"483955263","4839","55","26","3","107"
"483955264","4839","55","26","4","108"
"483955271","4839","55","27","1","109"
"483955272","4839","55","27","2","110"
"483955273","4839","55","27","3","111"
"483955274","4839","55","27","4","112"
"483955281","4839","55","28","1","113"
"483955282","4839","55","28","2","114"
"483955283","4839","55","28","3","115"
"483955284","4839","55","28","4","116"
"483955291","4839","55","29","1","117"
"483955292","4839","55","29","2","118"
"483955293","4839","55","29","3","119"
"483955294","4839","55","29","4","120"
"483955301","4839","55","30","1","121"
"483955302","4839","55","30","2","122"
"483955303","4839","55","30","3","123"
"483955304","4839","55","30","4","124"
"483955311","4839","55","31","1","125"
"483955312","4839","55","31","2","126"
"483955313","4839","55","31","3","127"
"483955314","4839","55","31","4","128"
"483955321","4839","55","32","1","129"
"483955322","4839","55","32","2","130"
"483955323","4839","55","32","3","131"
"483955324","4839","55","32","4","132"
"483955331","4839","55","33","1","133"
"483955332","4839","55","33","2","134"
"483955333","4839","55","33","3","135"
"483955334","4839","55","33","4","136"
"483955341","4839","55","34","1","137"
"483955342","4839","55","34","2","138"
"483955343","4839","55","34","3","139"
"483955344","4839","55","34","4","140"
"483955351","4839","55","35","1","141"
"483955352","4839","55","35","2","142"
"483955353","4839","55","35","3","143"
"483955354","4839","55","35","4","144"
"483955361","4839","55","36","1","145"
"483955362","4839","55","36","2","146"
"483955363","4839","55","36","3","147"
"483955364","4839","55","36","4","148"
"483955371","4839","55","37","1","149"
"483955372","4839","55","37","2","150"
"483955373","4839","55","37","3","151"
"483955374","4839","55","37","4","152"
"483955381","4839","55","38","1","153"
"483955382","4839","55","38","2","154"
"483955383","4839","55","38","3","155"
"483955384","4839","55","38","4","156"
"483955391","4839","55","39","1","157"
"483955392","4839","55","39","2","158"
"483955393","4839","55","39","3","159"
"483955394","4839","55","39","4","160"
"483955401","4839","55","40","1","161"
"483955402","4839","55","40","2","162"
"483955403","4839","55","40","3","163"
"483955404","4839","55","40","4","164"
"483955411","4839","55","41","1","165"
"483955412","4839","55","41","2","166"
"483955413","4839","55","41","3","167"
"483955414","4839","55","41","4","168"
"483955421","4839","55","42","1","169"
"483955422","4839","55","42","2","170"
"483955423","4839","55","42","3","171"
"483955424","4839","55","42","4","172"
"483955431","4839","55","43","1","173"
"483955432","4839","55","43","2","174"
"483955433","4839","55","43","3","175"
"483955434","4839","55","43","4","176"
"483955441","4839","55","44","1","177"
"483955442","4839","55","44","2","178"
"483955443","4839","55","44","3","179"
"483955444","4839","55","44","4","180"
"483955451","4839","55","45","1","181"
"483955452","4839","55","45","2","182"
"483955453","4839","55","45","3","183"
"483955454","4839","55","45","4","184"
"483955461","4839","55","46","1","185"
"483955462","4839","55","46","2","186"
"483955463","4839","55","46","3","187"
"483955464","4839","55","46","4","188"
"483955471","4839","55","47","1","189"
"483955472","4839","55","47","2","190"
"483955473","4839","55","47","3","191"
"483955474","4839","55","47","4","192"
"483955481","4839","55","48","1","193"
"483955482","4839","55","48","2","194"
"483955483","4839","55","48","3","195"
"483955484","4839","55","48","4","196"
"483955491","4839","55","49","1","197"
"483955492","4839","55","49","2","198"
"483955493","4839","55","49","3","199"
"483955494","4839","55","49","4","200"
"483955501","4839","55","50","1","201"
"483955502","4839","55","50","2","202"
"483955503","4839","55","50","3","203"
"483955504","4839","55","50","4","204"
"483955511","4839","55","51","1","205"
"483955512","4839","55","51","2","206"
"483955513","4839","55","51","3","207"
