KEY_CODE,MESH1_ID,MESH2_ID,MESH3_ID,MESH4_ID,OBJ_ID
"374102001","3741","02","00","1","1"
"374102002","3741","02","00","2","2"
"374102003","3741","02","00","3","3"
"374102004","3741","02","00","4","4"
"374102011","3741","02","01","1","5"
"374102012","3741","02","01","2","6"
"374102013","3741","02","01","3","7"
"374102014","3741","02","01","4","8"
"374102021","3741","02","02","1","9"
"374102022","3741","02","02","2","10"
"374102023","3741","02","02","3","11"
"374102024","3741","02","02","4","12"
"374102031","3741","02","03","1","13"
"374102032","3741","02","03","2","14"
"374102033","3741","02","03","3","15"
"374102034","3741","02","03","4","16"
"374102041","3741","02","04","1","17"
"374102042","3741","02","04","2","18"
"374102043","3741","02","04","3","19"
"374102044","3741","02","04","4","20"
"374102051","3741","02","05","1","21"
"374102052","3741","02","05","2","22"
"374102053","3741","02","05","3","23"
"374102054","3741","02","05","4","24"
"374102061","3741","02","06","1","25"
"374102062","3741","02","06","2","26"
"374102063","3741","02","06","3","27"
"374102064","3741","02","06","4","28"
"374102071","3741","02","07","1","29"
"374102072","3741","02","07","2","30"
"374102073","3741","02","07","3","31"
"374102074","3741","02","07","4","32"
"374102081","3741","02","08","1","33"
"374102082","3741","02","08","2","34"
"374102083","3741","02","08","3","35"
"374102084","3741","02","08","4","36"
"374102091","3741","02","09","1","37"
"374102092","3741","02","09","2","38"
"374102093","3741","02","09","3","39"
"374102094","3741","02","09","4","40"
"374102101","3741","02","10","1","41"
"374102102","3741","02","10","2","42"
"374102103","3741","02","10","3","43"
"374102104","3741","02","10","4","44"
"374102111","3741","02","11","1","45"
"374102112","3741","02","11","2","46"
"374102113","3741","02","11","3","47"
"374102114","3741","02","11","4","48"
"374102121","3741","02","12","1","49"
"374102122","3741","02","12","2","50"
"374102123","3741","02","12","3","51"
"374102124","3741","02","12","4","52"
"374102131","3741","02","13","1","53"
"374102132","3741","02","13","2","54"
"374102133","3741","02","13","3","55"
"374102134","3741","02","13","4","56"
"374102141","3741","02","14","1","57"
"374102142","3741","02","14","2","58"
"374102143","3741","02","14","3","59"
"374102144","3741","02","14","4","60"
"374102151","3741","02","15","1","61"
"374102152","3741","02","15","2","62"
"374102153","3741","02","15","3","63"
"374102154","3741","02","15","4","64"
"374102161","3741","02","16","1","65"
"374102162","3741","02","16","2","66"
"374102163","3741","02","16","3","67"
"374102164","3741","02","16","4","68"
"374102171","3741","02","17","1","69"
"374102172","3741","02","17","2","70"
"374102173","3741","02","17","3","71"
"374102174","3741","02","17","4","72"
"374102181","3741","02","18","1","73"
"374102182","3741","02","18","2","74"
"374102183","3741","02","18","3","75"
"374102184","3741","02","18","4","76"
"374102191","3741","02","19","1","77"
"374102192","3741","02","19","2","78"
"374102193","3741","02","19","3","79"
"374102194","3741","02","19","4","80"
"374102201","3741","02","20","1","81"
"374102202","3741","02","20","2","82"
"374102203","3741","02","20","3","83"
"374102204","3741","02","20","4","84"
"374102211","3741","02","21","1","85"
"374102212","3741","02","21","2","86"
"374102213","3741","02","21","3","87"
"374102214","3741","02","21","4","88"
"374102221","3741","02","22","1","89"
"374102222","3741","02","22","2","90"
"374102223","3741","02","22","3","91"
"374102224","3741","02","22","4","92"
"374102231","3741","02","23","1","93"
"374102232","3741","02","23","2","94"
"374102233","3741","02","23","3","95"
"374102234","3741","02","23","4","96"
"374102241","3741","02","24","1","97"
"374102242","3741","02","24","2","98"
"374102243","3741","02","24","3","99"
"374102244","3741","02","24","4","100"
"374102251","3741","02","25","1","101"
"374102252","3741","02","25","2","102"
"374102253","3741","02","25","3","103"
"374102254","3741","02","25","4","104"
"374102261","3741","02","26","1","105"
"374102262","3741","02","26","2","106"
"374102263","3741","02","26","3","107"
"374102264","3741","02","26","4","108"
"374102271","3741","02","27","1","109"
"374102272","3741","02","27","2","110"
"374102273","3741","02","27","3","111"
"374102274","3741","02","27","4","112"
"374102281","3741","02","28","1","113"
"374102282","3741","02","28","2","114"
"374102283","3741","02","28","3","115"
"374102284","3741","02","28","4","116"
"374102291","3741","02","29","1","117"
"374102292","3741","02","29","2","118"
"374102293","3741","02","29","3","119"
"374102294","3741","02","29","4","120"
"374102301","3741","02","30","1","121"
"374102302","3741","02","30","2","122"
"374102303","3741","02","30","3","123"
"374102304","3741","02","30","4","124"
"374102311","3741","02","31","1","125"
"374102312","3741","02","31","2","126"
"374102313","3741","02","31","3","127"
"374102314","3741","02","31","4","128"
"374102321","3741","02","32","1","129"
"374102322","3741","02","32","2","130"
"374102323","3741","02","32","3","131"
"374102324","3741","02","32","4","132"
"374102331","3741","02","33","1","133"
"374102332","3741","02","33","2","134"
"374102333","3741","02","33","3","135"
"374102334","3741","02","33","4","136"
"374102341","3741","02","34","1","137"
"374102342","3741","02","34","2","138"
"374102343","3741","02","34","3","139"
"374102344","3741","02","34","4","140"
"374102351","3741","02","35","1","141"
"374102352","3741","02","35","2","142"
"374102353","3741","02","35","3","143"
"374102354","3741","02","35","4","144"
"374102361","3741","02","36","1","145"
"374102362","3741","02","36","2","146"
"374102363","3741","02","36","3","147"
"374102364","3741","02","36","4","148"
"374102371","3741","02","37","1","149"
"374102372","3741","02","37","2","150"
"374102373","3741","02","37","3","151"
"374102374","3741","02","37","4","152"
"374102381","3741","02","38","1","153"
"374102382","3741","02","38","2","154"
"374102383","3741","02","38","3","155"
"374102384","3741","02","38","4","156"
"374102391","3741","02","39","1","157"
"374102392","3741","02","39","2","158"
"374102393","3741","02","39","3","159"
"374102394","3741","02","39","4","160"
"374102401","3741","02","40","1","161"
"374102402","3741","02","40","2","162"
"374102403","3741","02","40","3","163"
"374102404","3741","02","40","4","164"
"374102411","3741","02","41","1","165"
