KEY_CODE,MESH1_ID,MESH2_ID,MESH3_ID,MESH4_ID,OBJ_ID
"404200001","4042","00","00","1","1"
"404200002","4042","00","00","2","2"
"404200003","4042","00","00","3","3"
"404200004","4042","00","00","4","4"
"404200011","4042","00","01","1","5"
"404200012","4042","00","01","2","6"
"404200013","4042","00","01","3","7"
"404200014","4042","00","01","4","8"
"404200021","4042","00","02","1","9"
"404200022","4042","00","02","2","10"
"404200023","4042","00","02","3","11"
"404200024","4042","00","02","4","12"
"404200031","4042","00","03","1","13"
"404200032","4042","00","03","2","14"
"404200033","4042","00","03","3","15"
"404200034","4042","00","03","4","16"
"404200041","4042","00","04","1","17"
"404200042","4042","00","04","2","18"
"404200043","4042","00","04","3","19"
"404200044","4042","00","04","4","20"
"404200051","4042","00","05","1","21"
"404200052","4042","00","05","2","22"
"404200053","4042","00","05","3","23"
"404200054","4042","00","05","4","24"
"404200061","4042","00","06","1","25"
"404200062","4042","00","06","2","26"
"404200063","4042","00","06","3","27"
"404200064","4042","00","06","4","28"
"404200071","4042","00","07","1","29"
"404200072","4042","00","07","2","30"
"404200073","4042","00","07","3","31"
"404200074","4042","00","07","4","32"
"404200081","4042","00","08","1","33"
"404200082","4042","00","08","2","34"
"404200083","4042","00","08","3","35"
"404200084","4042","00","08","4","36"
"404200091","4042","00","09","1","37"
"404200092","4042","00","09","2","38"
"404200093","4042","00","09","3","39"
"404200094","4042","00","09","4","40"
"404200101","4042","00","10","1","41"
"404200102","4042","00","10","2","42"
"404200103","4042","00","10","3","43"
"404200104","4042","00","10","4","44"
"404200111","4042","00","11","1","45"
"404200112","4042","00","11","2","46"
"404200113","4042","00","11","3","47"
"404200114","4042","00","11","4","48"
"404200121","4042","00","12","1","49"
"404200122","4042","00","12","2","50"
"404200123","4042","00","12","3","51"
"404200124","4042","00","12","4","52"
"404200131","4042","00","13","1","53"
"404200132","4042","00","13","2","54"
"404200133","4042","00","13","3","55"
"404200134","4042","00","13","4","56"
"404200141","4042","00","14","1","57"
"404200142","4042","00","14","2","58"
"404200143","4042","00","14","3","59"
"404200144","4042","00","14","4","60"
"404200151","4042","00","15","1","61"
"404200152","4042","00","15","2","62"
"404200153","4042","00","15","3","63"
"404200154","4042","00","15","4","64"
"404200161","4042","00","16","1","65"
"404200162","4042","00","16","2","66"
"404200163","4042","00","16","3","67"
"404200164","4042","00","16","4","68"
"404200171","4042","00","17","1","69"
"404200172","4042","00","17","2","70"
"404200173","4042","00","17","3","71"
"404200174","4042","00","17","4","72"
"404200181","4042","00","18","1","73"
"404200182","4042","00","18","2","74"
"404200183","4042","00","18","3","75"
"404200184","4042","00","18","4","76"
"404200191","4042","00","19","1","77"
"404200192","4042","00","19","2","78"
"404200193","4042","00","19","3","79"
"404200194","4042","00","19","4","80"
"404200201","4042","00","20","1","81"
"404200202","4042","00","20","2","82"
"404200203","4042","00","20","3","83"
"404200204","4042","00","20","4","84"
"404200211","4042","00","21","1","85"
"404200212","4042","00","21","2","86"
"404200213","4042","00","21","3","87"
"404200214","4042","00","21","4","88"
"404200221","4042","00","22","1","89"
"404200222","4042","00","22","2","90"
"404200223","4042","00","22","3","91"
"404200224","4042","00","22","4","92"
"404200231","4042","00","23","1","93"
"404200232","4042","00","23","2","94"
"404200233","4042","00","23","3","95"
"404200234","4042","00","23","4","96"
"404200241","4042","00","24","1","97"
"404200242","4042","00","24","2","98"
"404200243","4042","00","24","3","99"
"404200244","4042","00","24","4","100"
"404200251","4042","00","25","1","101"
"404200252","4042","00","25","2","102"
"404200253","4042","00","25","3","103"
"404200254","4042","00","25","4","104"
"404200261","4042","00","26","1","105"
"404200262","4042","00","26","2","106"
"404200263","4042","00","26","3","107"
"404200264","4042","00","26","4","108"
"404200271","4042","00","27","1","109"
"404200272","4042","00","27","2","110"
"404200273","4042","00","27","3","111"
"404200274","4042","00","27","4","112"
"404200281","4042","00","28","1","113"
"404200282","4042","00","28","2","114"
"404200283","4042","00","28","3","115"
"404200284","4042","00","28","4","116"
"404200291","4042","00","29","1","117"
"404200292","4042","00","29","2","118"
"404200293","4042","00","29","3","119"
"404200294","4042","00","29","4","120"
"404200301","4042","00","30","1","121"
"404200302","4042","00","30","2","122"
"404200303","4042","00","30","3","123"
"404200304","4042","00","30","4","124"
"404200311","4042","00","31","1","125"
"404200312","4042","00","31","2","126"
"404200313","4042","00","31","3","127"
"404200314","4042","00","31","4","128"
"404200321","4042","00","32","1","129"
"404200322","4042","00","32","2","130"
"404200323","4042","00","32","3","131"
"404200324","4042","00","32","4","132"
"404200331","4042","00","33","1","133"
"404200332","4042","00","33","2","134"
"404200333","4042","00","33","3","135"
"404200334","4042","00","33","4","136"
"404200341","4042","00","34","1","137"
"404200342","4042","00","34","2","138"
"404200343","4042","00","34","3","139"
"404200344","4042","00","34","4","140"
"404200351","4042","00","35","1","141"
"404200352","4042","00","35","2","142"
"404200353","4042","00","35","3","143"
"404200354","4042","00","35","4","144"
"404200361","4042","00","36","1","145"
"404200362","4042","00","36","2","146"
"404200363","4042","00","36","3","147"
"404200364","4042","00","36","4","148"
"404200371","4042","00","37","1","149"
"404200372","4042","00","37","2","150"
"404200373","4042","00","37","3","151"
"404200374","4042","00","37","4","152"
"404200381","4042","00","38","1","153"
"404200382","4042","00","38","2","154"
"404200383","4042","00","38","3","155"
"404200384","4042","00","38","4","156"
"404200391","4042","00","39","1","157"
"404200392","4042","00","39","2","158"
"404200393","4042","00","39","3","159"
"404200394","4042","00","39","4","160"
"404200401","4042","00","40","1","161"
"404200402","4042","00","40","2","162"
"404200403","4042","00","40","3","163"
"404200404","4042","00","40","4","164"
"404200411","4042","00","41","1","165"
"404200412","4042","00","41","2","166"
"404200413","4042","00","41","3","167"
"404200414","4042","00","41","4","168"
"404200421","4042","00","42","1","169"
"404200422","4042","00","42","2","170"
"404200423","4042","00","42","3","171"
"404200424","4042","00","42","4","172"
"404200431","4042","00","43","1","173"
"404200432","4042","00","43","2","174"
"404200433","4042","00","43","3","175"
"404200434","4042","00","43","4","176"
"404200441","4042","00","44","1","177"
"404200442","4042","00","44","2","178"
"404200443","4042","00","44","3","179"
"404200444","4042","00","44","4","180"
"404200451","4042","00","45","1","181"
"404200452","4042","00","45","2","182"
"404200453","4042","00","45","3","183"
"404200454","4042","00","45","4","184"
"404200461","4042","00","46","1","185"
"404200462","4042","00","46","2","186"
"404200463","4042","00","46","3","187"
"404200464","4042","00","46","4","188"
"404200471","4042","00","47","1","189"
"404200472","4042","00","47","2","190"
"404200473","4042","00","47","3","191"
"404200474","4042","00","47","4","192"
"404200481","4042","00","48","1","193"
"404200482","4042","00","48","2","194"
"404200483","4042","00","48","3","195"
"404200484","4042","00","48","4","196"
"404200491","4042","00","49","1","197"
"404200492","4042","00","49","2","198"
"404200493","4042","00","49","3","199"
"404200494","4042","00","49","4","200"
"404200501","4042","00","50","1","201"
"404200502","4042","00","50","2","202"
"404200503","4042","00","50","3","203"
"404200504","4042","00","50","4","204"
"404200511","4042","00","51","1","205"
"404200512","4042","00","51","2","206"
"404200513","4042","00","51","3","207"
"404200514","4042","00","51","4","208"
"404200521","4042","00","52","1","209"
"404200522","4042","00","52","2","210"
"404200523","4042","00","52","3","211"
"404200524","4042","00","52","4","212"
"404200531","4042","00","53","1","213"
"404200532","4042","00","53","2","214"
"404200533","4042","00","53","3","215"
"404200534","4042","00","53","4","216"
"404200541","4042","00","54","1","217"
"404200542","4042","00","54","2","218"
"404200543","4042","00","54","3","219"
"404200544","4042","00","54","4","220"
"404200551","4042","00","55","1","221"
"404200552","4042","00","55","2","222"
"404200553","4042","00","55","3","223"
"404200554","4042","00","55","4","224"
"404200561","4042","00","56","1","225"
"404200562","4042","00","56","2","226"
"404200563","4042","00","56","3","227"
"404200564","4042","00","56","4","228"
"404200571","4042","00","57","1","229"
"404200572","4042","00","57","2","230"
"404200573","4042","00","57","3","231"
"404200574","4042","00","57","4","232"
"404200581","4042","00","58","1","233"
"404200582","4042","00","58","2","234"
"404200583","4042","00","58","3","235"
"404200584","4042","00","58","4","236"
"404200591","4042","00","59","1","237"
"404200592","4042","00","59","2","238"
"404200593","4042","00","59","3","239"
"404200594","4042","00","59","4","240"
"404200601","4042","00","60","1","241"
"404200602","4042","00","60","2","242"
"404200603","4042","00","60","3","243"
"404200604","4042","00","60","4","244"
"404200611","4042","00","61","1","245"
"404200612","4042","00","61","2","246"
"404200613","4042","00","61","3","247"
"404200614","4042","00","61","4","248"
"404200621","4042","00","62","1","249"
"404200622","4042","00","62","2","250"
"404200623","4042","00","62","3","251"
"404200624","4042","00","62","4","252"
"404200631","4042","00","63","1","253"
"404200632","4042","00","63","2","254"
"404200633","4042","00","63","3","255"
"404200634","4042","00","63","4","256"
"404200641","4042","00","64","1","257"
"404200642","4042","00","64","2","258"
"404200643","4042","00","64","3","259"
"404200644","4042","00","64","4","260"
"404200651","4042","00","65","1","261"
"404200652","4042","00","65","2","262"
"404200653","4042","00","65","3","263"
"404200654","4042","00","65","4","264"
"404200661","4042","00","66","1","265"
"404200662","4042","00","66","2","266"
"404200663","4042","00","66","3","267"
"404200664","4042","00","66","4","268"
"404200671","4042","00","67","1","269"
"404200672","4042","00","67","2","270"
"404200673","4042","00","67","3","271"
"404200674","4042","00","67","4","272"
"404200681","4042","00","68","1","273"
"404200682","4042","00","68","2","274"
"404200683","4042","00","68","3","275"
"404200684","4042","00","68","4","276"
"404200691","4042","00","69","1","277"
"404200692","4042","00","69","2","278"
"404200693","4042","00","69","3","279"
"404200694","4042","00","69","4","280"
"404200701","4042","00","70","1","281"
"404200702","4042","00","70","2","282"
"404200703","4042","00","70","3","283"
"404200704","4042","00","70","4","284"
"404200711","4042","00","71","1","285"
"404200712","4042","00","71","2","286"
"404200713","4042","00","71","3","287"
"404200714","4042","00","71","4","288"
"404200721","4042","00","72","1","289"
"404200722","4042","00","72","2","290"
"404200723","4042","00","72","3","291"
"404200724","4042","00","72","4","292"
"404200731","4042","00","73","1","293"
"404200732","4042","00","73","2","294"
"404200733","4042","00","73","3","295"
"404200734","4042","00","73","4","296"
"404200741","4042","00","74","1","297"
"404200742","4042","00","74","2","298"
"404200743","4042","00","74","3","299"
"404200744","4042","00","74","4","300"
"404200751","4042","00","75","1","301"
"404200752","4042","00","75","2","302"
"404200753","4042","00","75","3","303"
"404200754","4042","00","75","4","304"
"404200761","4042","00","76","1","305"
"404200762","4042","00","76","2","306"
"404200763","4042","00","76","3","307"
"404200764","4042","00","76","4","308"
"404200771","4042","00","77","1","309"
"404200772","4042","00","77","2","310"
"404200773","4042","00","77","3","311"
"404200774","4042","00","77","4","312"
"404200781","4042","00","78","1","313"
"404200782","4042","00","78","2","314"
"404200783","4042","00","78","3","315"
"404200784","4042","00","78","4","316"
"404200791","4042","00","79","1","317"
"404200792","4042","00","79","2","318"
"404200793","4042","00","79","3","319"
"404200794","4042","00","79","4","320"
"404200801","4042","00","80","1","321"
"404200802","4042","00","80","2","322"
"404200803","4042","00","80","3","323"
"404200804","4042","00","80","4","324"
"404200811","4042","00","81","1","325"
"404200812","4042","00","81","2","326"
"404200813","4042","00","81","3","327"
"404200814","4042","00","81","4","328"
"404200821","4042","00","82","1","329"
"404200822","4042","00","82","2","330"
"404200823","4042","00","82","3","331"
"404200824","4042","00","82","4","332"
"404200831","4042","00","83","1","333"
"404200832","4042","00","83","2","334"
"404200833","4042","00","83","3","335"
"404200834","4042","00","83","4","336"
"404200841","4042","00","84","1","337"
"404200842","4042","00","84","2","338"
"404200843","4042","00","84","3","339"
"404200844","4042","00","84","4","340"
"404200851","4042","00","85","1","341"
"404200852","4042","00","85","2","342"
"404200853","4042","00","85","3","343"
"404200854","4042","00","85","4","344"
"404200861","4042","00","86","1","345"
"404200862","4042","00","86","2","346"
"404200863","4042","00","86","3","347"
"404200864","4042","00","86","4","348"
"404200871","4042","00","87","1","349"
"404200872","4042","00","87","2","350"
"404200873","4042","00","87","3","351"
"404200874","4042","00","87","4","352"
"404200881","4042","00","88","1","353"
"404200882","4042","00","88","2","354"
"404200883","4042","00","88","3","355"
"404200884","4042","00","88","4","356"
"404200891","4042","00","89","1","357"
"404200892","4042","00","89","2","358"
"404200893","4042","00","89","3","359"
"404200894","4042","00","89","4","360"
"404200901","4042","00","90","1","361"
"404200902","4042","00","90","2","362"
"404200903","4042","00","90","3","363"
"404200904","4042","00","90","4","364"
"404200911","4042","00","91","1","365"
"404200912","4042","00","91","2","366"
"404200913","4042","00","91","3","367"
"404200914","4042","00","91","4","368"
"404200921","4042","00","92","1","369"
"404200922","4042","00","92","2","370"
"404200923","4042","00","92","3","371"
"404200924","4042","00","92","4","372"
"404200931","4042","00","93","1","373"
"404200932","4042","00","93","2","374"
"404200933","4042","00","93","3","375"
"404200934","4042","00","93","4","376"
"404200941","4042","00","94","1","377"
"404200942","4042","00","94","2","378"
"404200943","4042","00","94","3","379"
"404200944","4042","00","94","4","380"
"404200951","4042","00","95","1","381"
"404200952","4042","00","95","2","382"
"404200953","4042","00","95","3","383"
"404200954","4042","00","95","4","384"
"404200961","4042","00","96","1","385"
"404200962","4042","00","96","2","386"
"404200963","4042","00","96","3","387"
"404200964","4042","00","96","4","388"
"404200971","4042","00","97","1","389"
"404200972","4042","00","97","2","390"
"404200973","4042","00","97","3","391"
"404200974","4042","00","97","4","392"
"404200981","4042","00","98","1","393"
"404200982","4042","00","98","2","394"
"404200983","4042","00","98","3","395"
"404200984","4042","00","98","4","396"
"404200991","4042","00","99","1","397"
"404200992","4042","00","99","2","398"
"404200993","4042","00","99","3","399"
"404200994","4042","00","99","4","400"
"404201001","4042","01","00","1","401"
"404201002","4042","01","00","2","402"
"404201003","4042","01","00","3","403"
"404201004","4042","01","00","4","404"
"404201011","4042","01","01","1","405"
"404201012","4042","01","01","2","406"
"404201013","4042","01","01","3","407"
"404201014","4042","01","01","4","408"
"404201021","4042","01","02","1","409"
"404201022","4042","01","02","2","410"
"404201023","4042","01","02","3","411"
"404201024","4042","01","02","4","412"
"404201031","4042","01","03","1","413"
"404201032","4042","01","03","2","414"
"404201033","4042","01","03","3","415"
"404201034","4042","01","03","4","416"
"404201041","4042","01","04","1","417"
"404201042","4042","01","04","2","418"
"404201043","4042","01","04","3","419"
"404201044","4042","01","04","4","420"
"404201051","4042","01","05","1","421"
"404201052","4042","01","05","2","422"
"404201053","4042","01","05","3","423"
"404201054","4042","01","05","4","424"
"404201061","4042","01","06","1","425"
"404201062","4042","01","06","2","426"
"404201063","4042","01","06","3","427"
"404201064","4042","01","06","4","428"
"404201071","4042","01","07","1","429"
"404201072","4042","01","07","2","430"
"404201073","4042","01","07","3","431"
"404201074","4042","01","07","4","432"
"404201081","4042","01","08","1","433"
"404201082","4042","01","08","2","434"
"404201083","4042","01","08","3","435"
"404201084","4042","01","08","4","436"
"404201091","4042","01","09","1","437"
"404201092","4042","01","09","2","438"
"404201093","4042","01","09","3","439"
"404201094","4042","01","09","4","440"
"404201101","4042","01","10","1","441"
"404201102","4042","01","10","2","442"
"404201103","4042","01","10","3","443"
"404201104","4042","01","10","4","444"
"404201111","4042","01","11","1","445"
"404201112","4042","01","11","2","446"
"404201113","4042","01","11","3","447"
"404201114","4042","01","11","4","448"
"404201121","4042","01","12","1","449"
"404201122","4042","01","12","2","450"
"404201123","4042","01","12","3","451"
"404201124","4042","01","12","4","452"
"404201131","4042","01","13","1","453"
"404201132","4042","01","13","2","454"
"404201133","4042","01","13","3","455"
"404201134","4042","01","13","4","456"
"404201141","4042","01","14","1","457"
"404201142","4042","01","14","2","458"
"404201143","4042","01","14","3","459"
"404201144","4042","01","14","4","460"
"404201151","4042","01","15","1","461"
"404201152","4042","01","15","2","462"
"404201153","4042","01","15","3","463"
"404201154","4042","01","15","4","464"
"404201161","4042","01","16","1","465"
"404201162","4042","01","16","2","466"
"404201163","4042","01","16","3","467"
"404201164","4042","01","16","4","468"
"404201171","4042","01","17","1","469"
"404201172","4042","01","17","2","470"
"404201173","4042","01","17","3","471"
"404201174","4042","01","17","4","472"
"404201181","4042","01","18","1","473"
"404201182","4042","01","18","2","474"
"404201183","4042","01","18","3","475"
"404201184","4042","01","18","4","476"
"404201191","4042","01","19","1","477"
"404201192","4042","01","19","2","478"
"404201193","4042","01","19","3","479"
"404201194","4042","01","19","4","480"
"404201201","4042","01","20","1","481"
"404201202","4042","01","20","2","482"
"404201203","4042","01","20","3","483"
"404201204","4042","01","20","4","484"
"404201211","4042","01","21","1","485"
"404201212","4042","01","21","2","486"
"404201213","4042","01","21","3","487"
"404201214","4042","01","21","4","488"
"404201221","4042","01","22","1","489"
"404201222","4042","01","22","2","490"
"404201223","4042","01","22","3","491"
"404201224","4042","01","22","4","492"
"404201231","4042","01","23","1","493"
"404201232","4042","01","23","2","494"
"404201233","4042","01","23","3","495"
"404201234","4042","01","23","4","496"
"404201241","4042","01","24","1","497"
"404201242","4042","01","24","2","498"
"404201243","4042","01","24","3","499"
"404201244","4042","01","24","4","500"
"404201251","4042","01","25","1","501"
"404201252","4042","01","25","2","502"
"404201253","4042","01","25","3","503"
"404201254","4042","01","25","4","504"
"404201261","4042","01","26","1","505"
"404201262","4042","01","26","2","506"
"404201263","4042","01","26","3","507"
"404201264","4042","01","26","4","508"
"404201271","4042","01","27","1","509"
"404201272","4042","01","27","2","510"
"404201273","4042","01","27","3","511"
"404201274","4042","01","27","4","512"
"404201281","4042","01","28","1","513"
"404201282","4042","01","28","2","514"
"404201283","4042","01","28","3","515"
"404201284","4042","01","28","4","516"
"404201291","4042","01","29","1","517"
"404201292","4042","01","29","2","518"
"404201293","4042","01","29","3","519"
"404201294","4042","01","29","4","520"
"404201301","4042","01","30","1","521"
"404201302","4042","01","30","2","522"
"404201303","4042","01","30","3","523"
"404201304","4042","01","30","4","524"
"404201311","4042","01","31","1","525"
"404201312","4042","01","31","2","526"
"404201313","4042","01","31","3","527"
"404201314","4042","01","31","4","528"
"404201321","4042","01","32","1","529"
"404201322","4042","01","32","2","530"
"404201323","4042","01","32","3","531"
"404201324","4042","01","32","4","532"
"404201331","4042","01","33","1","533"
