KEY_CODE,OBJ_ID,River,WaterDepth,1995,2000,2005,2010,2015,Area,Menseki,Anbun,1995_A,2000_A,2005_A,2010_A,2015_A,Up_95-15,Cat_1
"533925352","8542",多摩川,"12","4394","4876","5063","6181","6606",262059.087,50868.483,0.194,852.436,945.944,982.222,1199.114,1281.564,50.341,"1"
"533925352","8542",多摩川,"12","4394","4876","5063","6181","6606",262059.087,17336.617,0.066,290.004,321.816,334.158,407.946,435.996,50.341,"1"
"533925353","8543",多摩川,"12","4076","4880","6521","7704","8130",262045.721,110.981,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925353","8543",多摩川,"12","4076","4880","6521","7704","8130",262045.721,820.651,0.003,12.228,14.640,19.563,23.112,24.390,99.460,"1"
"533925353","8543",多摩川,"12","4076","4880","6521","7704","8130",262045.721,16377.936,0.063,256.788,307.440,410.823,485.352,512.190,99.460,"1"
"533925353","8543",多摩川,"12","4076","4880","6521","7704","8130",262045.721,20312.968,0.078,317.928,380.640,508.638,600.912,634.140,99.460,"1"
"533925354","8544",多摩川,"12","871","665","354","761","642",262045.721,14402.764,0.055,47.905,36.575,19.470,41.855,35.310,-26.292,"0"
"533925354","8544",多摩川,"12","871","665","354","761","642",262045.721,52956.946,0.202,175.942,134.330,71.508,153.722,129.684,-26.292,"0"
"533925354","8544",多摩川,"12","871","665","354","761","642",262045.721,13591.282,0.052,45.292,34.580,18.408,39.572,33.384,-26.292,"0"
"533925354","8544",多摩川,"12","871","665","354","761","642",262045.721,1044.568,0.004,3.484,2.660,1.416,3.044,2.568,-26.292,"0"
"533925361","8545",多摩川,"12","4538","5103","5141","5654","5664",262059.087,3848.724,0.015,68.070,76.545,77.115,84.810,84.960,24.813,"1"
"533925361","8545",多摩川,"12","4538","5103","5141","5654","5664",262059.087,29037.891,0.111,503.718,566.433,570.651,627.594,628.704,24.813,"1"
"533925362","8546",多摩川,"12","2172","2113","2535","2741","2615",262059.087,59577.272,0.227,493.044,479.651,575.445,622.207,593.605,20.396,"1"
"533925363","8547",多摩川,"12","2511","2704","3031","3549","4008",262045.721,17299.261,0.066,165.726,178.464,200.046,234.234,264.528,59.618,"1"
"533925364","8548",多摩川,"12","1054","844","1747","2892","3292",262045.721,101190.969,0.386,406.844,325.784,674.342,1116.312,1270.712,212.334,"2"
"533925373","8551",多摩川,"12","3731","3671","3646","3638","3556",262045.721,15444.728,0.059,220.129,216.589,215.114,214.642,209.804,-4.690,"0"
"533925373","8551",多摩川,"12","3731","3671","3646","3638","3556",262045.721,31528.594,0.120,447.720,440.520,437.520,436.560,426.720,-4.690,"0"
"533925374","8552",多摩川,"12","5790","5363","5538","5619","5243",262045.721,179149.391,0.684,3960.360,3668.292,3787.992,3843.396,3586.212,-9.447,"0"
"533925381","8553",多摩川,"12","5617","5625","5565","5676","5646",262059.087,15250.269,0.058,325.786,326.250,322.770,329.208,327.468,0.516,"1"
"533925382","8554",多摩川,"12","4825","4566","4987","4889","5109",262059.087,18386.354,0.070,337.750,319.620,349.090,342.230,357.630,5.886,"1"
"533925382","8554",多摩川,"12","4825","4566","4987","4889","5109",262059.087,91464.414,0.349,1683.925,1593.534,1740.463,1706.261,1783.041,5.886,"1"
"533925383","8555",多摩川,"12","4345","4150","3922","4025","3870",262045.721,205151.620,0.783,3402.135,3249.450,3070.926,3151.575,3030.210,-10.932,"0"
"533925384","8556",多摩川,"12","4281","4116","4090","4126","4199",262045.721,79960.650,0.305,1305.705,1255.380,1247.450,1258.430,1280.695,-1.915,"0"
"533925391","8557",多摩川,"12","1450","1597","1914","2168","2152",262059.087,100082.441,0.382,553.900,610.054,731.148,828.176,822.064,48.414,"1"
"533925392","8558",多摩川,"12","109","156","220","191","134",262059.087,92472.257,0.353,38.477,55.068,77.660,67.423,47.302,22.936,"1"
"533925393","8559",多摩川,"12","3005","2942","3135","3116","3199",262045.721,45156.013,0.172,516.860,506.024,539.220,535.952,550.228,6.456,"1"
"533925393","8559",多摩川,"12","3005","2942","3135","3116","3199",262045.721,119.157,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925394","8560",多摩川,"12","534","471","510","617","654",262045.721,16369.868,0.062,33.108,29.202,31.620,38.254,40.548,22.472,"1"
"533925394","8560",多摩川,"12","534","471","510","617","654",262045.721,36630.852,0.140,74.760,65.940,71.400,86.380,91.560,22.472,"1"
"533925394","8560",多摩川,"12","534","471","510","617","654",262045.721,856.589,0.003,1.602,1.413,1.530,1.851,1.962,22.472,"1"
"533925423","8571",多摩川,"12","2352","2518","2413","2648","2424",262018.985,794.933,0.003,7.056,7.554,7.239,7.944,7.272,3.061,"1"
"533925424","8572",多摩川,"12","3720","3495","3487","3329","3470",262018.985,174433.234,0.666,2477.520,2327.670,2322.342,2217.114,2311.020,-6.720,"0"
"533925431","8573",多摩川,"12","2505","2228","2391","2186","2382",262032.354,62268.745,0.238,596.190,530.264,569.058,520.268,566.916,-4.910,"0"
"533925432","8574",多摩川,"12","2774","3380","3728","4107","3879",262032.354,1943.320,0.007,19.418,23.660,26.096,28.749,27.153,39.834,"1"
"533925432","8574",多摩川,"12","2774","3380","3728","4107","3879",262032.354,91751.383,0.350,970.900,1183.000,1304.800,1437.450,1357.650,39.834,"1"
"533925433","8575",多摩川,"12","3860","3861","3842","3841","3627",262018.985,70537.303,0.269,1038.340,1038.609,1033.498,1033.229,975.663,-6.036,"0"
"533925434","8576",多摩川,"12","3767","4362","4090","4015","3908",262018.985,3789.540,0.014,52.738,61.068,57.260,56.210,54.712,3.743,"1"
"533925441","8577",多摩川,"12","3891","3599","3714","3803","5312",262032.354,64445.337,0.246,957.186,885.354,913.644,935.538,1306.752,36.520,"1"
"533925442","8578",多摩川,"12","4115","3793","4367","4153","4234",262032.354,16361.592,0.062,255.130,235.166,270.754,257.486,262.508,2.892,"1"
"533925442","8578",多摩川,"12","4115","3793","4367","4153","4234",262032.354,15464.904,0.059,242.785,223.787,257.653,245.027,249.806,2.892,"1"
"533925442","8578",多摩川,"12","4115","3793","4367","4153","4234",262032.354,45227.281,0.173,711.895,656.189,755.491,718.469,732.482,2.892,"1"
"533925443","8579",多摩川,"12","3579","3384","3727","3753","4412",262018.985,1948.234,0.007,25.053,23.688,26.089,26.271,30.884,23.275,"1"
"533925444","8580",多摩川,"12","5283","5509","7813","8028","8861",262018.985,83820.310,0.320,1690.560,1762.880,2500.160,2568.960,2835.520,67.727,"1"
"533925451","8581",多摩川,"12","6065","5951","5871","6423","7004",262032.354,16374.484,0.062,376.030,368.962,364.002,398.226,434.248,15.482,"1"
"533925451","8581",多摩川,"12","6065","5951","5871","6423","7004",262032.354,111.640,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925452","8582",多摩川,"12","3778","4008","3938","5369","5520",262032.354,1959.036,0.007,26.446,28.056,27.566,37.583,38.640,46.109,"1"
"533925452","8582",多摩川,"12","3778","4008","3938","5369","5520",262032.354,14410.106,0.055,207.790,220.440,216.590,295.295,303.600,46.109,"1"
"533925452","8582",多摩川,"12","3778","4008","3938","5369","5520",262032.354,16387.794,0.063,238.014,252.504,248.094,338.247,347.760,46.109,"1"
"533925452","8582",多摩川,"12","3778","4008","3938","5369","5520",262032.354,1848.703,0.007,26.446,28.056,27.566,37.583,38.640,46.109,"1"
"533925453","8583",多摩川,"12","5975","6191","6512","6648","6960",262018.985,932.220,0.004,23.900,24.764,26.048,26.592,27.840,16.485,"1"
"533925454","8584",多摩川,"12","8496","7501","7730","7615","7497",262018.985,1948.234,0.007,59.472,52.507,54.110,53.305,52.479,-11.758,"0"
"533925454","8584",多摩川,"12","8496","7501","7730","7615","7497",262018.985,31812.447,0.121,1028.016,907.621,935.330,921.415,907.137,-11.758,"0"
"533925462","8586",多摩川,"12","1990","1855","2393","2592","2870",262032.354,16377.100,0.063,125.370,116.865,150.759,163.296,180.810,44.221,"1"
"533925462","8586",多摩川,"12","1990","1855","2393","2592","2870",262032.354,16377.100,0.063,125.370,116.865,150.759,163.296,180.810,44.221,"1"
"533925462","8586",多摩川,"12","1990","1855","2393","2592","2870",262032.354,3919.185,0.015,29.850,27.825,35.895,38.880,43.050,44.221,"1"
"533925464","8588",多摩川,"12","1915","1798","1998","1889","2083",262018.985,14431.781,0.055,105.325,98.890,109.890,103.895,114.565,8.773,"1"
"533925471","8589",多摩川,"12","443","466","518","558","2512",262032.354,839.656,0.003,1.329,1.398,1.554,1.674,7.536,467.043,"2"
"533925471","8589",多摩川,"12","443","466","518","558","2512",262032.354,32754.410,0.125,55.375,58.250,64.750,69.750,314.000,467.043,"2"
"533925471","8589",多摩川,"12","443","466","518","558","2512",262032.354,4032.124,0.015,6.645,6.990,7.770,8.370,37.680,467.043,"2"
"533925472","8590",多摩川,"12","794","712","768","896","2027",262032.354,77094.534,0.294,233.436,209.328,225.792,263.424,595.938,155.290,"2"
"533925472","8590",多摩川,"12","794","712","768","896","2027",262032.354,4829.645,0.018,14.292,12.816,13.824,16.128,36.486,155.290,"2"
"533925473","8591",多摩川,"12","322","252","312","276","298",262018.985,114.447,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925474","8592",多摩川,"12","9","12","13","1","3",262018.985,954.090,0.004,0.036,0.048,0.052,0.004,0.012,-66.667,"0"
"533925474","8592",多摩川,"12","9","12","13","1","3",262018.985,3815.079,0.015,0.135,0.180,0.195,0.015,0.045,-66.667,"0"
"533925474","8592",多摩川,"12","9","12","13","1","3",262018.985,16368.407,0.062,0.558,0.744,0.806,0.062,0.186,-66.667,"0"
"533925474","8592",多摩川,"12","9","12","13","1","3",262018.985,16386.958,0.063,0.567,0.756,0.819,0.063,0.189,-66.667,"0"
"533925481","8593",多摩川,"12","4883","4386","4927","4842","5261",262032.354,216850.092,0.828,4043.124,3631.608,4079.556,4009.176,4356.108,7.741,"1"
"533925482","8594",多摩川,"12","3881","4053","3885","3919","4271",262032.354,21233.704,0.081,314.361,328.293,314.685,317.439,345.951,10.049,"1"
"533925483","8595",多摩川,"12","1972","1952","1909","1925","1896",262018.985,15422.383,0.059,116.348,115.168,112.631,113.575,111.864,-3.854,"0"
"533925483","8595",多摩川,"12","1972","1952","1909","1925","1896",262018.985,81854.716,0.312,615.264,609.024,595.608,600.600,591.552,-3.854,"0"
"533925483","8595",多摩川,"12","1972","1952","1909","1925","1896",262018.985,1964.175,0.007,13.804,13.664,13.363,13.475,13.272,-3.854,"0"
"533925484","8596",多摩川,"12","332","340","242","4345","4820",262018.985,16381.298,0.063,20.916,21.420,15.246,273.735,303.660,1351.807,"2"
"533925484","8596",多摩川,"12","332","340","242","4345","4820",262018.985,33696.330,0.129,42.828,43.860,31.218,560.505,621.780,1351.807,"2"
"533925491","8597",多摩川,"12","3538","3375","3928","4183","3733",262032.354,36725.931,0.140,495.320,472.500,549.920,585.620,522.620,5.512,"1"
"533925492","8598",多摩川,"12","2788","2757","4394","4450","4210",262032.354,1092.696,0.004,11.152,11.028,17.576,17.800,16.840,51.004,"1"
"533925493","8599",多摩川,"12","734","917","901","980","881",262018.985,15404.070,0.059,43.306,54.103,53.159,57.820,51.979,20.027,"1"
"533925521","8609",多摩川,"12","3104","3140","3329","3613","3808",262005.615,106.713,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925522","8610",多摩川,"12","4444","4746","4601","4428","4312",262005.615,54815.242,0.209,928.796,991.914,961.609,925.452,901.208,-2.970,"0"
"533925523","8611",多摩川,"12","2647","3185","3249","3470","3486",261992.244,1803.166,0.007,18.529,22.295,22.743,24.290,24.402,31.696,"1"
"533925524","8612",多摩川,"12","3150","3449","3839","4104","4079",261992.244,30830.880,0.118,371.700,406.982,453.002,484.272,481.322,29.492,"1"
"533925524","8612",多摩川,"12","3150","3449","3839","4104","4079",261992.244,30967.197,0.118,371.700,406.982,453.002,484.272,481.322,29.492,"1"
"533925531","8613",多摩川,"12","4436","4479","4509","4551","4501",262005.615,803.842,0.003,13.308,13.437,13.527,13.653,13.503,1.465,"1"
"533925531","8613",多摩川,"12","4436","4479","4509","4551","4501",262005.615,16385.913,0.063,279.468,282.177,284.067,286.713,283.563,1.465,"1"
"533925531","8613",多摩川,"12","4436","4479","4509","4551","4501",262005.615,16354.686,0.062,275.032,277.698,279.558,282.162,279.062,1.465,"1"
"533925532","8614",多摩川,"12","1971","2392","2420","2435","2520",262005.615,13637.333,0.052,102.492,124.384,125.840,126.620,131.040,27.854,"1"
"533925532","8614",多摩川,"12","1971","2392","2420","2435","2520",262005.615,16147.914,0.062,122.202,148.304,150.040,150.970,156.240,27.854,"1"
"533925533","8615",多摩川,"12","3194","2967","3043","3139","3262",261992.244,1019.434,0.004,12.776,11.868,12.172,12.556,13.048,2.129,"1"
"533925533","8615",多摩川,"12","3194","2967","3043","3139","3262",261992.244,911.147,0.003,9.582,8.901,9.129,9.417,9.786,2.129,"1"
"533925534","8616",多摩川,"12","4121","3977","3580","4926","5422",261992.244,17294.447,0.066,271.986,262.482,236.280,325.116,357.852,31.570,"1"
"533925534","8616",多摩川,"12","4121","3977","3580","4926","5422",261992.244,113718.116,0.434,1788.514,1726.018,1553.720,2137.884,2353.148,31.570,"1"
"533925534","8616",多摩川,"12","4121","3977","3580","4926","5422",261992.244,813.629,0.003,12.363,11.931,10.740,14.778,16.266,31.570,"1"
"533925541","8617",多摩川,"12","4937","4561","4420","5615","5883",262005.615,49026.050,0.187,923.219,852.907,826.540,1050.005,1100.121,19.161,"1"
"533925541","8617",多摩川,"12","4937","4561","4420","5615","5883",262005.615,92618.204,0.353,1742.761,1610.033,1560.260,1982.095,2076.699,19.161,"1"
"533925542","8618",多摩川,"12","3713","4658","4628","4869","5452",262005.615,49194.696,0.188,698.044,875.704,870.064,915.372,1024.976,46.835,"1"
