KEY_CODE,OBJ_ID,River,WaterDepth,1995,2000,2005,2010,2015,Area,Menseki,Anbun,1995_A,2000_A,2005_A,2010_A,2015_A,Up_95-15,Cat_1
"533925173","8471",多摩川,"13","4717","5534","5660","5690","5538",262099.177,14379.506,0.055,259.435,304.370,311.300,312.950,304.590,17.405,"1"
"533925173","8471",多摩川,"13","4717","5534","5660","5690","5538",262099.177,32751.856,0.125,589.625,691.750,707.500,711.250,692.250,17.405,"1"
"533925173","8471",多摩川,"13","4717","5534","5660","5690","5538",262099.177,71695.982,0.274,1292.458,1516.316,1550.840,1559.060,1517.412,17.405,"1"
"533925174","8472",多摩川,"13","1944","1547","1656","1707","1779",262099.177,32767.587,0.125,243.000,193.375,207.000,213.375,222.375,-8.488,"0"
"533925174","8472",多摩川,"13","1944","1547","1656","1707","1779",262099.177,35738.694,0.136,264.384,210.392,225.216,232.152,241.944,-8.488,"0"
"533925241","8497",多摩川,"13","659","977","959","759","1354",262085.815,801.459,0.003,1.977,2.931,2.877,2.277,4.062,105.463,"2"
"533925241","8497",多摩川,"13","659","977","959","759","1354",262085.815,1022.130,0.004,2.636,3.908,3.836,3.036,5.416,105.463,"2"
"533925242","8498",多摩川,"13","5044","4971","4701","4960","6325",262085.815,13596.952,0.052,262.288,258.492,244.452,257.920,328.900,25.397,"1"
"533925242","8498",多摩川,"13","5044","4971","4701","4960","6325",262085.815,139881.722,0.534,2693.496,2654.514,2510.334,2648.640,3377.550,25.397,"1"
"533925243","8499",多摩川,"13","1090","1135","1316","1302","1469",262072.452,19225.968,0.073,79.570,82.855,96.068,95.046,107.237,34.771,"1"
"533925244","8500",多摩川,"13","3679","3949","3908","4630","8398",262072.452,128176.076,0.489,1799.031,1931.061,1911.012,2264.070,4106.622,128.269,"2"
"533925251","8501",多摩川,"13","5013","5569","5888","6628","6440",262085.815,200258.081,0.764,3829.932,4254.716,4498.432,5063.792,4920.160,28.466,"1"
"533925252","8502",多摩川,"13","4661","4497","4583","4648","4432",262085.815,78224.738,0.298,1388.978,1340.106,1365.734,1385.104,1320.736,-4.913,"0"
"533925252","8502",多摩川,"13","4661","4497","4583","4648","4432",262085.815,70281.743,0.268,1249.148,1205.196,1228.244,1245.664,1187.776,-4.913,"0"
"533925253","8503",多摩川,"13","4105","4446","5125","6529","6540",262072.452,22288.001,0.085,348.925,377.910,435.625,554.965,555.900,59.318,"1"
"533925254","8504",多摩川,"13","4774","4759","5079","5146","5085",262072.452,32799.825,0.125,596.750,594.875,634.875,643.250,635.625,6.514,"1"
"533925254","8504",多摩川,"13","4774","4759","5079","5146","5085",262072.452,32751.382,0.125,596.750,594.875,634.875,643.250,635.625,6.514,"1"
"533925261","8505",多摩川,"13","4552","4353","4177","4180","4086",262085.815,246642.875,0.941,4283.432,4096.173,3930.557,3933.380,3844.926,-10.237,"0"
"533925262","8506",多摩川,"13","5400","4983","5127","5096","5082",262085.815,164082.120,0.626,3380.400,3119.358,3209.502,3190.096,3181.332,-5.889,"0"
"533925263","8507",多摩川,"13","5863","5610","5498","5560","5653",262072.452,218645.106,0.834,4889.742,4678.740,4585.332,4637.040,4714.602,-3.582,"0"
"533925264","8508",多摩川,"13","5425","5053","4831","5220","5675",262072.452,942.909,0.004,21.700,20.212,19.324,20.880,22.700,4.608,"1"
"533925264","8508",多摩川,"13","5425","5053","4831","5220","5675",262072.452,156914.795,0.599,3249.575,3026.747,2893.769,3126.780,3399.325,4.608,"1"
"533925271","8509",多摩川,"13","6034","5968","6197","6090","5899",262085.815,2001.353,0.008,48.272,47.744,49.576,48.720,47.192,-2.237,"0"
"533925272","8510",多摩川,"13","4616","4226","4079","4108","4003",262085.815,96139.004,0.367,1694.072,1550.942,1496.993,1507.636,1469.101,-13.280,"0"
"533925273","8511",多摩川,"13","5334","5322","5264","5253","5083",262072.452,15439.318,0.059,314.706,313.998,310.576,309.927,299.897,-4.706,"0"
"533925273","8511",多摩川,"13","5334","5322","5264","5253","5083",262072.452,76790.863,0.293,1562.862,1559.346,1542.352,1539.129,1489.319,-4.706,"0"
"533925274","8512",多摩川,"13","6025","6355","6481","6315","5837",262072.452,240752.771,0.919,5536.975,5840.245,5956.039,5803.485,5364.203,-3.120,"0"
"533925281","8513",多摩川,"13","1014","972","1025","1145","1106",262085.815,61632.305,0.235,238.290,228.420,240.875,269.075,259.910,9.073,"1"
"533925282","8514",多摩川,"13","130","98","156","149","151",262085.815,31584.597,0.121,15.730,11.858,18.876,18.029,18.271,16.154,"1"
"533925283","8515",多摩川,"13","4712","4526","4922","4783","4748",262072.452,223326.124,0.852,4014.624,3856.152,4193.544,4075.116,4045.296,0.764,"1"
"533925284","8516",多摩川,"13","901","1492","1487","1519","1439",262072.452,144493.441,0.551,496.451,822.092,819.337,836.969,792.889,59.711,"1"
"533925291","8517",多摩川,"13","183","107","171","161","100",262085.815,13528.258,0.052,9.516,5.564,8.892,8.372,5.200,-45.355,"0"
"533925293","8519",多摩川,"13","709","607","710","816","964",262072.452,219484.477,0.837,593.433,508.059,594.270,682.992,806.868,35.966,"1"
"533925341","8537",多摩川,"13","1349","1154","2004","2114","2231",262059.087,80590.142,0.308,415.492,355.432,617.232,651.112,687.148,65.382,"1"
"533925342","8538",多摩川,"13","2320","3102","4438","4549","4696",262059.087,128373.195,0.490,1136.800,1519.980,2174.620,2229.010,2301.040,102.414,"2"
"533925342","8538",多摩川,"13","2320","3102","4438","4549","4696",262059.087,811.768,0.003,6.960,9.306,13.314,13.647,14.088,102.414,"2"
"533925343","8539",多摩川,"13","2977","3100","3425","3851","4884",262045.721,5872.523,0.022,65.494,68.200,75.350,84.722,107.448,64.058,"1"
"533925344","8540",多摩川,"13","4318","4612","4417","4471","4910",262045.721,32783.186,0.125,539.750,576.500,552.125,558.875,613.750,13.710,"1"
"533925344","8540",多摩川,"13","4318","4612","4417","4471","4910",262045.721,130772.201,0.499,2154.682,2301.388,2204.083,2231.029,2450.090,13.710,"1"
"533925351","8541",多摩川,"13","1938","2126","2360","2641","2910",262059.087,32736.789,0.125,242.250,265.750,295.000,330.125,363.750,50.155,"1"
"533925351","8541",多摩川,"13","1938","2126","2360","2641","2910",262059.087,922.736,0.004,7.752,8.504,9.440,10.564,11.640,50.155,"1"
"533925351","8541",多摩川,"13","1938","2126","2360","2641","2910",262059.087,16389.048,0.063,122.094,133.938,148.680,166.383,183.330,50.155,"1"
"533925351","8541",多摩川,"13","1938","2126","2360","2641","2910",262059.087,28014.883,0.107,207.366,227.482,252.520,282.587,311.370,50.155,"1"
"533925352","8542",多摩川,"13","4394","4876","5063","6181","6606",262059.087,15458.448,0.059,259.246,287.684,298.717,364.679,389.754,50.341,"1"
"533925352","8542",多摩川,"13","4394","4876","5063","6181","6606",262059.087,116499.554,0.445,1955.330,2169.820,2253.035,2750.545,2939.670,50.341,"1"
"533925353","8543",多摩川,"13","4076","4880","6521","7704","8130",262045.721,193622.703,0.739,3012.164,3606.320,4819.019,5693.256,6008.070,99.460,"1"
"533925354","8544",多摩川,"13","871","665","354","761","642",262045.721,71297.747,0.272,236.912,180.880,96.288,206.992,174.624,-26.292,"0"
"533925354","8544",多摩川,"13","871","665","354","761","642",262045.721,46350.800,0.177,154.167,117.705,62.658,134.697,113.634,-26.292,"0"
"533925361","8545",多摩川,"13","4538","5103","5141","5654","5664",262059.087,229172.116,0.875,3970.750,4465.125,4498.375,4947.250,4956.000,24.813,"1"
"533925362","8546",多摩川,"13","2172","2113","2535","2741","2615",262059.087,202482.775,0.773,1678.956,1633.349,1959.555,2118.793,2021.395,20.396,"1"
"533925363","8547",多摩川,"13","2511","2704","3031","3549","4008",262045.721,231155.176,0.882,2214.702,2384.928,2673.342,3130.218,3535.056,59.618,"1"
"533925364","8548",多摩川,"13","1054","844","1747","2892","3292",262045.721,144466.874,0.551,580.754,465.044,962.597,1593.492,1813.892,212.334,"2"
"533925371","8549",多摩川,"13","5244","5000","5322","5197","4917",262059.087,262059.087,1.000,5244.000,5000.000,5322.000,5197.000,4917.000,-6.236,"0"
"533925372","8550",多摩川,"13","5752","5876","5888","5841","5804",262059.087,262059.087,1.000,5752.000,5876.000,5888.000,5841.000,5804.000,0.904,"1"
"533925373","8551",多摩川,"13","3731","3671","3646","3638","3556",262045.721,215073.671,0.821,3063.151,3013.891,2993.366,2986.798,2919.476,-4.690,"0"
"533925374","8552",多摩川,"13","5790","5363","5538","5619","5243",262045.721,39726.991,0.152,880.080,815.176,841.776,854.088,796.936,-9.447,"0"
"533925381","8553",多摩川,"13","5617","5625","5565","5676","5646",262059.087,246810.269,0.942,5291.214,5298.750,5242.230,5346.792,5318.532,0.516,"1"
"533925382","8554",多摩川,"13","4825","4566","4987","4889","5109",262059.087,152207.864,0.581,2803.325,2652.846,2897.447,2840.509,2968.329,5.886,"1"
"533925383","8555",多摩川,"13","4345","4150","3922","4025","3870",262045.721,5840.232,0.022,95.590,91.300,86.284,88.550,85.140,-10.932,"0"
"533925384","8556",多摩川,"13","4281","4116","4090","4126","4199",262045.721,151237.744,0.577,2470.137,2374.932,2359.930,2380.702,2422.823,-1.915,"0"
"533925391","8557",多摩川,"13","1450","1597","1914","2168","2152",262059.087,159931.860,0.610,884.500,974.170,1167.540,1322.480,1312.720,48.414,"1"
"533925392","8558",多摩川,"13","109","156","220","191","134",262059.087,14377.585,0.055,5.995,8.580,12.100,10.505,7.370,22.936,"1"
"533925393","8559",多摩川,"13","3005","2942","3135","3116","3199",262045.721,216771.768,0.827,2485.135,2433.034,2592.645,2576.932,2645.573,6.456,"1"
"533925394","8560",多摩川,"13","534","471","510","617","654",262045.721,170410.630,0.650,347.100,306.150,331.500,401.050,425.100,22.472,"1"
"533925423","8571",多摩川,"13","2352","2518","2413","2648","2424",262018.985,900.805,0.003,7.056,7.554,7.239,7.944,7.272,3.061,"1"
"533925424","8572",多摩川,"13","3720","3495","3487","3329","3470",262018.985,15470.219,0.059,219.480,206.205,205.733,196.411,204.730,-6.720,"0"
"533925431","8573",多摩川,"13","2505","2228","2391","2186","2382",262032.354,17262.012,0.066,165.330,147.048,157.806,144.276,157.212,-4.910,"0"
"533925432","8574",多摩川,"13","2774","3380","3728","4107","3879",262032.354,15460.338,0.059,163.666,199.420,219.952,242.313,228.861,39.834,"1"
"533925442","8578",多摩川,"13","4115","3793","4367","4153","4234",262032.354,136645.209,0.521,2143.915,1976.153,2275.207,2163.713,2205.914,2.892,"1"
"533925444","8580",多摩川,"13","5283","5509","7813","8028","8861",262018.985,116362.285,0.444,2345.652,2445.996,3468.972,3564.432,3934.284,67.727,"1"
"533925451","8581",多摩川,"13","6065","5951","5871","6423","7004",262032.354,229157.712,0.875,5306.875,5207.125,5137.125,5620.125,6128.500,15.482,"1"
"533925452","8582",多摩川,"13","3778","4008","3938","5369","5520",262032.354,16377.309,0.063,238.014,252.504,248.094,338.247,347.760,46.109,"1"
"533925452","8582",多摩川,"13","3778","4008","3938","5369","5520",262032.354,158105.466,0.603,2278.134,2416.824,2374.614,3237.507,3328.560,46.109,"1"
"533925453","8583",多摩川,"13","5975","6191","6512","6648","6960",262018.985,196598.951,0.750,4481.250,4643.250,4884.000,4986.000,5220.000,16.485,"1"
"533925454","8584",多摩川,"13","8496","7501","7730","7615","7497",262018.985,49233.433,0.188,1597.248,1410.188,1453.240,1431.620,1409.436,-11.758,"0"
"533925461","8585",多摩川,"13","1980","2751","2792","3334","3817",262032.354,290.775,0.001,1.980,2.751,2.792,3.334,3.817,92.778,"1"
"533925461","8585",多摩川,"13","1980","2751","2792","3334","3817",262032.354,8523.377,0.033,65.340,90.783,92.136,110.022,125.961,92.778,"1"
"533925461","8585",多摩川,"13","1980","2751","2792","3334","3817",262032.354,30901.656,0.118,233.640,324.618,329.456,393.412,450.406,92.778,"1"
"533925462","8586",多摩川,"13","1990","1855","2393","2592","2870",262032.354,4375.483,0.017,33.830,31.535,40.681,44.064,48.790,44.221,"1"
"533925462","8586",多摩川,"13","1990","1855","2393","2592","2870",262032.354,1895.034,0.007,13.930,12.985,16.751,18.144,20.090,44.221,"1"
"533925462","8586",多摩川,"13","1990","1855","2393","2592","2870",262032.354,127790.044,0.488,971.120,905.240,1167.784,1264.896,1400.560,44.221,"1"
"533925463","8587",多摩川,"13","598","657","618","567","547",262018.985,830.992,0.003,1.794,1.971,1.854,1.701,1.641,-8.528,"0"
"533925464","8588",多摩川,"13","1915","1798","1998","1889","2083",262018.985,830.965,0.003,5.745,5.394,5.994,5.667,6.249,8.773,"1"
"533925464","8588",多摩川,"13","1915","1798","1998","1889","2083",262018.985,16370.814,0.062,118.730,111.476,123.876,117.118,129.146,8.773,"1"
"533925464","8588",多摩川,"13","1915","1798","1998","1889","2083",262018.985,28022.819,0.107,204.905,192.386,213.786,202.123,222.881,8.773,"1"
"533925471","8589",多摩川,"13","443","466","518","558","2512",262032.354,117477.359,0.448,198.464,208.768,232.064,249.984,1125.376,467.043,"2"
"533925471","8589",多摩川,"13","443","466","518","558","2512",262032.354,34694.428,0.132,58.476,61.512,68.376,73.656,331.584,467.043,"2"
"533925472","8590",多摩川,"13","794","712","768","896","2027",262032.354,46277.724,0.177,140.538,126.024,135.936,158.592,358.779,155.290,"2"
"533925473","8591",多摩川,"13","322","252","312","276","298",262018.985,27995.201,0.107,34.454,26.964,33.384,29.532,31.886,-7.453,"0"
"533925473","8591",多摩川,"13","322","252","312","276","298",262018.985,86.693,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925473","8591",多摩川,"13","322","252","312","276","298",262018.985,867.398,0.003,0.966,0.756,0.936,0.828,0.894,-7.453,"0"
"533925474","8592",多摩川,"13","9","12","13","1","3",262018.985,29.314,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925474","8592",多摩川,"13","9","12","13","1","3",262018.985,16386.749,0.063,0.567,0.756,0.819,0.063,0.189,-66.667,"0"
"533925474","8592",多摩川,"13","9","12","13","1","3",262018.985,31780.022,0.121,1.089,1.452,1.573,0.121,0.363,-66.667,"0"
"533925474","8592",多摩川,"13","9","12","13","1","3",262018.985,953.163,0.004,0.036,0.048,0.052,0.004,0.012,-66.667,"0"
"533925481","8593",多摩川,"13","4883","4386","4927","4842","5261",262032.354,31605.734,0.121,590.843,530.706,596.167,585.882,636.581,7.741,"1"
"533925482","8594",多摩川,"13","3881","4053","3885","3919","4271",262032.354,240797.658,0.919,3566.639,3724.707,3570.315,3601.561,3925.049,10.049,"1"
"533925483","8595",多摩川,"13","1972","1952","1909","1925","1896",262018.985,16381.298,0.063,124.236,122.976,120.267,121.275,119.448,-3.854,"0"
"533925483","8595",多摩川,"13","1972","1952","1909","1925","1896",262018.985,15407.386,0.059,116.348,115.168,112.631,113.575,111.864,-3.854,"0"
"533925483","8595",多摩川,"13","1972","1952","1909","1925","1896",262018.985,56072.237,0.214,422.008,417.728,408.526,411.950,405.744,-3.854,"0"
"533925484","8596",多摩川,"13","332","340","242","4345","4820",262018.985,154297.853,0.589,195.548,200.260,142.538,2559.205,2838.980,1351.807,"2"
"533925491","8597",多摩川,"13","3538","3375","3928","4183","3733",262032.354,225305.131,0.860,3042.680,2902.500,3378.080,3597.380,3210.380,5.512,"1"
"533925492","8598",多摩川,"13","2788","2757","4394","4450","4210",262032.354,260939.585,0.996,2776.848,2745.972,4376.424,4432.200,4193.160,51.004,"1"
"533925493","8599",多摩川,"13","734","917","901","980","881",262018.985,156208.814,0.596,437.464,546.532,536.996,584.080,525.076,20.027,"1"
"533925494","8600",多摩川,"13","2327","2247","2027","2248","2440",262018.985,205242.452,0.783,1822.041,1759.401,1587.141,1760.184,1910.520,4.856,"1"
"533925533","8615",多摩川,"13","3194","2967","3043","3139","3262",261992.244,801.173,0.003,9.582,8.901,9.129,9.417,9.786,2.129,"1"
"533925534","8616",多摩川,"13","4121","3977","3580","4926","5422",261992.244,14440.331,0.055,226.655,218.735,196.900,270.930,298.210,31.570,"1"
"533925534","8616",多摩川,"13","4121","3977","3580","4926","5422",261992.244,13661.384,0.052,214.292,206.804,186.160,256.152,281.944,31.570,"1"
"533925541","8617",多摩川,"13","4937","4561","4420","5615","5883",262005.615,1735.654,0.007,34.559,31.927,30.940,39.305,41.181,19.161,"1"
"533925542","8618",多摩川,"13","3713","4658","4628","4869","5452",262005.615,208198.693,0.795,2951.835,3703.110,3679.260,3870.855,4334.340,46.835,"1"
"533925543","8619",多摩川,"13","5142","4626","7784","7883","7431",261992.244,48940.445,0.187,961.554,865.062,1455.608,1474.121,1389.597,44.516,"1"
"533925544","8620",多摩川,"13","4030","3879","4352","4350","4813",261992.244,199406.407,0.761,3066.830,2951.919,3311.872,3310.350,3662.693,19.429,"1"
"533925551","8621",多摩川,"13","3686","3509","3784","3822","3845",262005.615,130123.859,0.497,1831.942,1743.973,1880.648,1899.534,1910.965,4.314,"1"
"533925552","8622",多摩川,"13","2110","1681","1388","2112","2139",262005.615,32734.631,0.125,263.750,210.125,173.500,264.000,267.375,1.374,"1"
"533925553","8623",多摩川,"13","3519","3339","3162","3705","3623",261992.244,109883.919,0.419,1474.461,1399.041,1324.878,1552.395,1518.037,2.955,"1"
"533925561","8625",多摩川,"13","3132","3030","3128","3469","3630",262005.615,29672.544,0.113,353.916,342.390,353.464,391.997,410.190,15.900,"1"
"533925561","8625",多摩川,"13","3132","3030","3128","3469","3630",262005.615,1998.785,0.008,25.056,24.240,25.024,27.752,29.040,15.900,"1"
"533925562","8626",多摩川,"13","4762","5338","5990","6259","6333",262005.615,1060.472,0.004,19.048,21.352,23.960,25.036,25.332,32.990,"1"
"533925562","8626",多摩川,"13","4762","5338","5990","6259","6333",262005.615,28011.208,0.107,509.534,571.166,640.930,669.713,677.631,32.990,"1"
"533925562","8626",多摩川,"13","4762","5338","5990","6259","6333",262005.615,83771.640,0.320,1523.840,1708.160,1916.800,2002.880,2026.560,32.990,"1"
"533925563","8627",多摩川,"13","1786","1507","1380","1540","1533",261992.244,103948.659,0.397,709.042,598.279,547.860,611.380,608.601,-14.166,"0"
"533925564","8628",多摩川,"13","4875","4781","4844","5019","5332",261992.244,96438.530,0.368,1794.000,1759.408,1782.592,1846.992,1962.176,9.374,"1"
"533925564","8628",多摩川,"13","4875","4781","4844","5019","5332",261992.244,1794.427,0.007,34.125,33.467,33.908,35.133,37.324,9.374,"1"
"533925571","8629",多摩川,"13","4693","4962","4898","4852","4885",262005.615,35571.802,0.136,638.248,674.832,666.128,659.872,664.360,4.091,"1"
"533925572","8630",多摩川,"13","4666","4410","4067","3891","3956",262005.615,78818.424,0.301,1404.466,1327.410,1224.167,1171.191,1190.756,-15.216,"0"
"533925573","8631",多摩川,"13","5490","5401","5287","5040","5220",261992.244,174234.319,0.665,3650.850,3591.665,3515.855,3351.600,3471.300,-4.918,"0"
"533925574","8632",多摩川,"13","6225","6206","7380","7259","7175",261992.244,257252.201,0.982,6112.950,6094.292,7247.160,7128.338,7045.850,15.261,"1"
"533925581","8633",多摩川,"13","803","961","1207","1092","1309",262005.615,27992.752,0.107,85.921,102.827,129.149,116.844,140.063,63.014,"1"
"533925582","8634",多摩川,"13","350","527","562","514","326",262005.615,14400.838,0.055,19.250,28.985,30.910,28.270,17.930,-6.857,"0"
"533925583","8635",多摩川,"13","4757","4453","4897","5364","5551",261992.244,175234.696,0.669,3182.433,2979.057,3276.093,3588.516,3713.619,16.691,"1"
"533925584","8636",多摩川,"13","4588","5411","5361","5190","5495",261992.244,147351.845,0.562,2578.456,3040.982,3012.882,2916.780,3088.190,19.769,"1"
"533925591","8637",多摩川,"13","343","325","348","400","358",262005.615,14051.779,0.054,18.522,17.550,18.792,21.600,19.332,4.373,"1"
"533925591","8637",多摩川,"13","343","325","348","400","358",262005.615,358.298,0.001,0.343,0.325,0.348,0.400,0.358,4.373,"1"
"533925592","8638",多摩川,"13","1253","1072","1101","1044","963",262005.615,118.529,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925593","8639",多摩川,"13","2795","2933","2910","3031","2833",261992.244,1959.693,0.007,19.565,20.531,20.370,21.217,19.831,1.360,"1"
"533925593","8639",多摩川,"13","2795","2933","2910","3031","2833",261992.244,145365.938,0.555,1551.225,1627.815,1615.050,1682.205,1572.315,1.360,"1"
"533925594","8640",多摩川,"13","6285","5916","5814","5779","5707",261992.244,176199.731,0.673,4229.805,3981.468,3912.822,3889.267,3840.811,-9.196,"0"
"533925623","8651",多摩川,"13","2543","2920","3097","3161","3127",261965.496,1697.687,0.006,15.258,17.520,18.582,18.966,18.762,22.965,"1"
"533925624","8652",多摩川,"13","2878","3660","3786","3684","3918",261965.496,156297.166,0.597,1718.166,2185.020,2260.242,2199.348,2339.046,36.136,"1"
"533925631","8653",多摩川,"13","3081","2942","2146","2060","2359",261978.871,32747.731,0.125,385.125,367.750,268.250,257.500,294.875,-23.434,"0"
"533925631","8653",多摩川,"13","3081","2942","2146","2060","2359",261978.871,105.620,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925632","8654",多摩川,"13","2605","2369","2250","3291","3855",261978.871,1915.510,0.007,18.235,16.583,15.750,23.037,26.985,47.985,"1"
"533925632","8654",多摩川,"13","2605","2369","2250","3291","3855",261978.871,1811.240,0.007,18.235,16.583,15.750,23.037,26.985,47.985,"1"
"533925632","8654",多摩川,"13","2605","2369","2250","3291","3855",261978.871,43354.334,0.165,429.825,390.885,371.250,543.015,636.075,47.985,"1"
"533925633","8655",多摩川,"13","705","625","1033","1063","1434",261965.496,805.469,0.003,2.115,1.875,3.099,3.189,4.302,103.404,"2"
"533925634","8656",多摩川,"13","3511","3181","3150","3216","3019",261965.496,23967.124,0.091,319.501,289.471,286.650,292.656,274.729,-14.013,"0"
"533925634","8656",多摩川,"13","3511","3181","3150","3216","3019",261965.496,58946.932,0.225,789.975,715.725,708.750,723.600,679.275,-14.013,"0"
"533925641","8657",多摩川,"13","4664","4546","5129","5323","6091",261978.871,45286.150,0.173,806.872,786.458,887.317,920.879,1053.743,30.596,"1"
"533925641","8657",多摩川,"13","4664","4546","5129","5323","6091",261978.871,87645.219,0.335,1562.440,1522.910,1718.215,1783.205,2040.485,30.596,"1"
"533925642","8658",多摩川,"13","6279","5532","5774","5683","5466",261978.871,212668.739,0.812,5098.548,4491.984,4688.488,4614.596,4438.392,-12.948,"0"
"533925643","8659",多摩川,"13","4034","3990","3898","4236","4708",261965.496,61656.270,0.235,947.990,937.650,916.030,995.460,1106.380,16.708,"1"
"533925643","8659",多摩川,"13","4034","3990","3898","4236","4708",261965.496,83850.069,0.320,1290.880,1276.800,1247.360,1355.520,1506.560,16.708,"1"
"533925644","8660",多摩川,"13","3108","3291","3280","3161","3096",261965.496,72281.763,0.276,857.808,908.316,905.280,872.436,854.496,-0.386,"0"
"533925651","8661",多摩川,"13","2673","2529","2485","2430","2784",261978.871,216780.240,0.827,2210.571,2091.483,2055.095,2009.610,2302.368,4.153,"1"
"533925652","8662",多摩川,"13","1561","1172","1063","1748","1207",261978.871,16370.929,0.062,96.782,72.664,65.906,108.376,74.834,-22.678,"0"
"533925652","8662",多摩川,"13","1561","1172","1063","1748","1207",261978.871,30894.901,0.118,184.198,138.296,125.434,206.264,142.426,-22.678,"0"
"533925653","8663",多摩川,"13","594","367","348","394","295",261965.496,14436.238,0.055,32.670,20.185,19.140,21.670,16.225,-50.337,"0"
"533925653","8663",多摩川,"13","594","367","348","394","295",261965.496,17264.313,0.066,39.204,24.222,22.968,26.004,19.470,-50.337,"0"
"533925654","8664",多摩川,"13","601","803","947","1134","1355",261965.496,32571.586,0.124,74.524,99.572,117.428,140.616,168.020,125.458,"2"
"533925654","8664",多摩川,"13","601","803","947","1134","1355",261965.496,21.443,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925661","8665",多摩川,"13","1377","1462","1505","1413","1483",261978.871,2043.817,0.008,11.016,11.696,12.040,11.304,11.864,7.698,"1"
"533925661","8665",多摩川,"13","1377","1462","1505","1413","1483",261978.871,33527.052,0.128,176.256,187.136,192.640,180.864,189.824,7.698,"1"
"533925662","8666",多摩川,"13","6762","6272","6174","6107","5835",261978.871,1822.378,0.007,47.334,43.904,43.218,42.749,40.845,-13.709,"0"
"533925662","8666",多摩川,"13","6762","6272","6174","6107","5835",261978.871,171499.212,0.655,4429.110,4108.160,4043.970,4000.085,3821.925,-13.709,"0"
"533925663","8667",多摩川,"13","5750","6727","6825","6937","7129",261965.496,175445.803,0.670,3852.500,4507.090,4572.750,4647.790,4776.430,23.983,"1"
"533925663","8667",多摩川,"13","5750","6727","6825","6937","7129",261965.496,0.060,0.000,0.000,0.000,0.000,0.000,0.000,,"3"
"533925664","8668",多摩川,"13","3814","4213","4075","4459","4684",261965.496,218645.641,0.835,3184.690,3517.855,3402.625,3723.265,3911.140,22.811,"1"
"533925671","8669",多摩川,"13","5678","5474","5395","5339","5470",261978.871,231132.868,0.882,5007.996,4828.068,4758.390,4708.998,4824.540,-3.663,"0"
"533925672","8670",多摩川,"13","6095","6209","6685","6537","6628",261978.871,116710.631,0.445,2712.275,2763.005,2974.825,2908.965,2949.460,8.745,"1"
"533925673","8671",多摩川,"13","6180","6788","6770","7719","7745",261965.496,205078.891,0.783,4838.940,5315.004,5300.910,6043.977,6064.335,25.324,"1"
"533925674","8672",多摩川,"13","5126","4863","4757","5092","5105",261965.496,76086.031,0.290,1486.540,1410.270,1379.530,1476.680,1480.450,-0.410,"0"
